csd_id,smiles1,smiles2
VOMGUA,c1ccc2nc3ccccc3nc2c1,Fc1c(F)c(Br)c(F)c(F)c1Br
VOMHAH,Fc1c(F)c(I)c(F)c(F)c1I,c1ccc2nc3ccccc3nc2c1
VOMHEL,Fc1c(F)c(Br)c(F)c(F)c1Br,c1ccc2nc3ccccc3cc2c1
VOMHIP,Fc1c(F)c(I)c(F)c(F)c1I,c1ccc2nc3ccccc3cc2c1
VOMHOV,Ic1ccc(I)cc1,C1CN2CCN1CC2
VONVIE,C[Si]1(C)CCCCCCCCCC[Si](C)(C)CCCCCCCCCC1,C(Cc1cc(cc(c1)c1ccccc1)c1ccccc1)c1ccc(CCc2cc(cc(c2)c2ccccc2)c2ccccc2)cc1
WOBPIN,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,C[Si](C)(C)C1(Cl)CCCCCC1N
WOJHEJ,OC(=O)c1cccc(c1)N(=O)=O,O=CNC1CCCCC1
WOMGOV,Oc1ccc(I)cc1,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
WOMGUB,Oc1c(Cl)cc(Cl)cc1Cl,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
WOMHAI,Oc1ccc(I)cc1,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
WOPPOH,Oc1cc(O)c(Cl)cc1Cl,c1cc(ccn1)C=Cc1ccncc1
XOBCAT,OC(=O)c1ccccc1O,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
XOBCEX,NC(=O)N1c2ccccc2C=Cc2ccccc12,OC(=O)CC(O)=O
XOBCIB,NC(=O)N1c2ccccc2C=Cc2ccccc12,OC(=O)CCC(O)=O
XOBCUN,O=C1NS(=O)(=O)c2ccccc12,CN1C(=O)N(C)C2=C(NC=N2)C1=O
XOBROW,CC=CC=CC(O)=O,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
XOBRUC,CC=CC1C(C(C=CC)C1C(O)=O)C(O)=O,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
XOHWEX,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,O=C1C(CCCC1=Cc1cccnc1)=Cc1cccnc1
XOHWIB,c1ccc2nc3ccccc3nc2c1,Fc1c(F)c(F)c(I)c(F)c1F
XOHWOH,Fc1c(F)c(F)c(I)c(F)c1F,c1ccc2nc3ccccc3cc2c1
XOHWUN,c1ccc2nc3ccccc3cc2c1,Fc1c(F)c(F)c(Br)c(F)c1F
XOHXAU,O=C1CC2(CCCCC2)CN1,OC(=O)c1ccccc1
XOJMOZ,Cc1cc(C)nc(N)n1,CC(=O)Oc1ccccc1C(O)=O
XOJMUF,Cc1cc(C)nc(N)n1,COc1ccc(cc1)C(O)=O
XOJNAM,Cc1cc(C)nc(N)n1,OC(=O)c1cccc(F)c1F
XOJNEQ,Cc1cc(C)nc(N)n1,Cc1ccc(c(C)c1)C(O)=O
XOJNIU,Cc1cc(C)nc(N)n1,Cc1ccc(C)c(c1)C(O)=O
XOJNOA,Cc1cc(C)nc(N)n1,Cc1cc(C)cc(c1)C(O)=O
XOJNUG,Cc1cc(C)nc(N)n1,Cc1ccc(cc1C)C(O)=O
XOJPAO,Cc1cc(C)nc(N)n1,Cc1cc(C)c(c(C)c1)C(O)=O
XOLHOW,O=C1NC=NC=C1,OC(=O)C1CC(CC(C1)C(O)=O)C(O)=O
XOLHUC,c1cc(ccn1)c1ccncc1,OC(=O)CCCCCC(O)=O
XOTYOV,C1CN(CCN1c1ccncc1)c1ccncc1,CCOc1ccc(cc1)C(O)=O
XOTYUB,CCOc1ccc(cc1)C(O)=O,c1cc(ccn1)c1ccncc1
YIRLOB,Nc1ccccc1C(O)=O,COc1cc(OC)nc(N)n1
YIZQAA,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)c1ccc(Cl)cc1
YIZREF,CCN1c2ccccc2c2cc(ccc12)c1ccc2N(CC)c3ccccc3c2c1,N#CC(C#N)=C(C#N)C#N
YIZXEL,C(Cc1ccncc1)Cc1ccncc1,O=C1NC(=O)NC(=O)N1
YIZXIP,c1ccc2nc3ccccc3nc2c1,O=C1NC(=O)NC(=O)N1
YIZXOV,c1cnc2c(c1)ccc1ncccc21,O=C1NC(=O)NC(=O)N1
ZIGNOU,CC(C)N(C)C1CCC(C(C1)NC(C)=O)N1CCC(Nc2ncnc3ccc(cc23)C(F)(F)F)C1=O,OOC1CCCO1
AJEZEV,Oc1ccc(cc1)N=Nc1ccccc1C(O)=O,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
AJIWIA,OC(=O)c1cc(ccc1Cl)N(=O)=O,c1ccc2ncccc2c1
AJIWOG,OC(=O)c1cccc(Cl)c1N(=O)=O,c1ccc2ncccc2c1
AJIWUM,OC(=O)c1ccc(Cl)cc1N(=O)=O,c1ccc2ncccc2c1
AJOHEN,Oc1ccc(C=O)c(O)c1,Fc1cc(C=Cc2ccncc2)ccc1C=Cc1ccncc1
APIBUX,OC1N2CCCCC2=Nc2ccc(Br)cc12,OC1N2CCCCC2=Nc2ccccc12
APICIM,OC1N2CCCC2=Nc2ccccc12,OC1CCN2Cc3ccccc3N=C12
BORNUS,N#Cc1nc(C#N)c(nc1C#N)C#N,S1C=CSC1=C1SC=CS1
BORPAA,N#Cc1nc(C#N)c(nc1C#N)C#N,c1ccc2c(c1)c1ccccc21
BORPII,N#Cc1nc(C#N)c(nc1C#N)C#N,c1cc2ccc3cccc4ccc(c1)c2c34
BOTCET,Oc1cccc2c(O)cccc12,O=C1N(c2ccncc2)C(=O)c2ccc3C(=O)N(c4ccncc4)C(=O)c4ccc1c2c34
BOTCIX,O=C1N(c2ccncc2)C(=O)c2ccc3C(=O)N(c4ccncc4)C(=O)c4ccc1c2c34,Oc1ccc2cc(O)ccc2c1
BOTCOD,Oc1ccc2cc(O)ccc2c1,O=C1N(Cc2ccncc2)C(=O)c2cc3C(=O)N(Cc4ccncc4)C(=O)c3cc12
BOTCUJ,Oc1cccc2c(O)cccc12,O=C1N(Cc2ccccn2)C(=O)c2cc3C(=O)N(Cc4ccccn4)C(=O)c3cc12
BOTDAQ,Oc1ccc2cc(O)ccc2c1,O=C1N(Cc2ccccn2)C(=O)c2cc3C(=O)N(Cc4ccccn4)C(=O)c3cc12
BOTZUG,CC1=CCC2C(C)(C)C(=O)CCC2(C)C1CCC1C(=CCC2C(C)(C)C(=O)CCC12C)C,CC1=CCC2C(C)(C)C(=O)CCC2(C)C1CCC1C(=C)CCC2C(C)(C)C(=O)CCC12C
BUFCEL,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,Nc1ccc(cc1)N(=O)=O
CABTEG,CC(C(O)=O)c1ccccc1,CC(C)(C)[P](=O)c1ccccc1
CABTIK,OC(C(O)=O)c1ccccc1,CC(C)(C)[P](=O)c1ccccc1
CABTUW,OC(C(O)=O)c1ccc(Cl)cc1,CC(C)(C)[P](=O)c1ccccc1
CABVAE,OCC(C(O)=O)c1ccccc1,CC(C)(C)[P](=O)c1ccccc1
CIPHAL,NC(=O)c1cccnc1,C1COCCOCCOc2ccccc2OCCOCCO1
CORPIJ,ClC1=CC(=O)C=CC1=O,c1cc2ccc3cccc4ccc(c1)c2c34
COWHUS,Cc1cc(nc(N)n1)c1cccnc1,OC(=O)c1c(F)c(F)c(I)c(F)c1F
COWJAA,Cc1cc(nc(N)n1)c1ccncc1,OC(=O)c1ccc(I)cc1
COWJOO,COc1cncc(c1)C#Cc1cc(C)nc(N)n1,OC(=O)c1ccc(I)cc1
COWTAK,O=C1C=CNc2ccccc12,NC1=NC(=O)N(C=C1)C1CSC(CO)O1
COXHAZ,Nc1ccc(cc1)C(O)=O,OC(=O)c1ccc(cc1)C#N
COZXEV,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,c1cc(ccn1)C=Cc1ccncc1
COZXIZ,C(Cc1ccncc1)c1ccncc1,OC(=O)c1ccccc1
COZXOF,OC(=O)c1ccccc1,c1cc(ccn1)C=Cc1ccncc1
COZXUL,OC(=O)c1ccccc1,c1cc(ccn1)c1ccncc1
COZYAS,COc1ccc2cc(ccc2c1)C(C)C(O)=O,c1cc(ccn1)C=Cc1ccncc1
COZYEW,C(Cc1ccncc1)c1ccncc1,OC(=O)CCCC(O)=O
COZYIA,OC(=O)CCCC(O)=O,c1cc(ccn1)C=Cc1ccncc1
COZYOG,Cc1nc(C)c(C)nc1C,OC(=O)C(O)=O
COZYUM,C(Cc1ccncc1)c1ccncc1,OC(=O)c1cccc(c1)C(O)=O
COZZAT,Oc1cccc2ccccc12,C(Cc1ccncc1)c1ccncc1
COZZEX,C(Cc1ccncc1)c1ccncc1,Oc1ccc(cc1)c1ccc(O)cc1
COZZIB,Oc1ccc(O)cc1,c1cc(ccn1)C=Cc1ccncc1
COZZOH,Cc1nc(C)c(C)nc1C,Oc1ccc(O)cc1
COZZUN,Cc1nc(C)c(C)nc1C,Oc1cccc(O)c1
CUBBAD,Cc1nc(C)c(C)nc1C,Oc1ccc2ccc(O)cc2c1
CUBBEH,CC1=NC=C(N1CC(O)CCl)N(=O)=O,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
CUJMOK,OC(=O)CCCCC(O)=O,O=C(NCCCCCCNC(=O)c1ccncc1)c1ccncc1
CUJMUQ,OC(=O)CCCCCCC(O)=O,O=C(NCCCCCCNC(=O)c1ccncc1)c1ccncc1
CUMNEE,OC(=O)c1cccc(C(O)=O)c1c1c(cccc1C(O)=O)C(O)=O,c1cc(ccn1)C=Cc1ccncc1
CUMRAE,OC(=O)c1ccc(cc1)C(O)=O,CC1=C(CC2=C(C)NN=C2C)C(=NN1)C
CUPJAZ,Fc1ccccc1I,CN(C)c1ccncc1
CUPJED,Fc1ccc(I)cc1,CN(C)c1ccncc1
CUPJIH,Fc1ccc(I)c(F)c1,CN(C)c1ccncc1
CUPJON,Fc1ccc(F)c(I)c1,CN(C)c1ccncc1
CUPJUT,Fc1ccc(I)c(F)c1F,CN(C)c1ccncc1
CUPKAA,Fc1ccc(F)c(I)c1F,CN(C)c1ccncc1
CUPKEE,Fc1cc(F)c(F)c(I)c1F,CN(C)c1ccncc1
CUPKII,Fc1c(F)c(F)c(I)c(F)c1F,CN(C)c1ccncc1
DOYJOR,c1ccc2nc3ccccc3nc2c1,OC(=O)c1ccc(cc1)C12CC3CC(C1)(CC(C3)(C2)c1ccc(cc1)C(O)=O)c1ccc(cc1)C(O)=O
DOYKAE,c1cc(ccn1)N=Nc1ccncc1,OC(=O)c1ccc(cc1)C12CC3CC(C1)(CC(C3)(C2)c1ccc(cc1)C(O)=O)c1ccc(cc1)C(O)=O
DUCROJ,OC(=O)c1cc(O)ccc1O,CN1C(=O)N(C)C2=C(NC=N2)C1=O
EDAPOQ,NC(=O)c1cccnc1,OC(=O)C=CC(O)=O
EGUXAG,c1cc(ccn1)c1ccncc1,OC(=O)CC(O)(CC(O)=O)C(O)=O
FORBAQ,O=C1c2cc(cc(c2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,S1C=CSC1=C1SC=CS1
FORBEU,CC1=C(C)SC(S1)=C1SC(=C(C)S1)C,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O
FOTYET,O=C1NC=CC=C1,OC(=O)c1ccccc1c1ccccc1C(O)=O
FOTYIX,CC1=CC(=O)NC=C1,OC(=O)c1ccccc1c1ccccc1C(O)=O
FOTYOD,CC1=CC=CC(=O)N1,OC(=O)c1ccccc1c1ccccc1C(O)=O
FOTYUJ,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CN1C=CC=CC1=O
FOTZAQ,CC1=CC(=O)NC=C1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
FOWSAM,OC(=O)c1cc(F)c(F)c(F)c1F,c1cc(ccn1)c1ccncc1
FUFMEZ,NC(N)=S,C1COCCOCCOc2ccccc2OCCOCCO1
FUFMOJ,NC(N)=O,C1COCCOCCOc2ccccc2OCCOCCO1
FUFMUP,C1COCCOCCOc2ccccc2OCCOCCO1,CNC(N)=S
FUHPAA,OCc1ccccc1O,c1cnc2c(c1)ccc1cccnc21
FUHRAC,OC(=O)C1CCC(=O)N1,c1cc(ccn1)c1ccncc1
GOMDET,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)CCSc1ccccc1
GUDSOO,N1B(Nc2ccccc12)B1Nc2ccccc2N1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
GUHTOT,c1cc(ccn1)N=Nc1ccncc1,OC(=O)C1C(C2c3ccccc3C1c1ccccc21)C(O)=O
GUHTUZ,c1cc(ccn1)N=Nc1ccncc1,OC(=O)C1CCCCC1C(O)=O
GUJHOJ,CC(C)(C)P(=O)c1ccccc1,OC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(O)=O
GUMNUY,O=C1N(c2ccncc2)C(=O)c2ccc3C(=O)N(c4ccncc4)C(=O)c4ccc1c2c34,c1cc2ccc3cccc4ccc(c1)c2c34
GUWNET,OC(=O)CCCCC(O)=O,Cc1ccc(cc1)N(c1ccc(cc1)C(=O)Nc1cccc(C)n1)c1ccc(cc1)C(=O)Nc1cccc(C)n1
HACYER,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,c1ccc2c(c1)N(c1ccc(cc1)c1ccc(cc1)N1c3ccccc3c3ccccc13)c1ccccc21
HOLJAU,OC(=O)c1cccc(F)c1,CC(=O)c1ccncc1
HORVIU,Nc1ncc(cn1)c1ccccc1,Fc1c(F)c(F)c(F)c(F)c1F
HORVOA,Fc1c(F)c(F)c(F)c(F)c1F,Nc1ncc(cn1)c1cccc2ccccc12
HORVUG,Nc1ncc(cn1)c1ccc2ccccc2c1,Fc1c(F)c(F)c(F)c(F)c1F
HOWLAH,N#Cc1cc(C#N)c(cc1C#N)C#N,COc1c(O)cc(C)c(O)c1OC
HOXHAE,O=C1CC(=O)NC(=O)N1,c1cc(ccn1)c1ccncc1
HOZBOO,CC(=O)c1ccncc1,OC(=O)C=CC(O)=O
HUHDAQ,Oc1cccc(O)c1,O=Cc1ccncc1
HUHDEU,C(Cc1ccncc1)c1ccncc1,Oc1cc(O)cc(c1)C#N
HUHDIY,Oc1ccc(C=O)c(O)c1,N#Cc1ccncc1
HUHDUK,OC(=O)c1ccc(O)cc1O,c1cc(ccn1)C=Cc1ccncc1
HUHFAS,C(Cc1ccncc1)c1ccncc1,OC(=O)c1ccc(O)cc1O
HUHFEW,c1cc(ccn1)C=Cc1ccc2cc(C=Cc3ccncc3)ccc2c1,Oc1ccc(Br)c(O)c1
HUHFIA,c1cc(ccn1)C=Cc1ccc2cc(C=Cc3ccncc3)ccc2c1,CC(=O)c1cc(O)cc(O)c1
HUHFOG,Oc1ccc(Br)c(O)c1,Fc1cc(C=Cc2ccncc2)ccc1C=Cc1ccncc1
HUHGAT,COc1ccncc1,Oc1ccc(Br)c(O)c1
HUHGEX,Oc1ccc(C=O)c(O)c1,COc1ccncc1
HUHGIB,Oc1cc(O)cc(c1)C#N,c1cc(ccn1)c1ccncc1
HUHGOH,C(Cc1ccncc1)c1ccncc1,Oc1ccc(C=O)c(O)c1
HUMYOE,CN(C)c1ccc(C=O)cc1,NC1=Nc2ccc(cc2S1)N(=O)=O
IFOLAS,CC(O)CO,CC(=O)NC1CC(CCC1N1CCC(Nc2ncnc3ccc(cc23)C(F)(F)F)C1=O)NC(C)(C)C
IHUMII,Fc1c(F)c(F)c(C#CC#CC#Cc2ccccc2)c(F)c1F,Fc1c(F)c(F)c(C#Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F
INEXIJ,OC(=O)CCCCCCCCC(O)=O,C(CCN1C=CN=C1)CN1C=CN=C1
KUPNEP,CC(C)(C)c1cc2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc6cc(cc(Cc7cc(cc(Cc8cc(cc(Cc9cc(cc(Cc(c1)c2O)c9O)C(C)(C)C)c8O)C(C)(C)C)c7O)C(C)(C)C)c6O)C(C)(C)C)c5O)C(C)(C)C)c4O)C(C)(C)C)c3O)C(C)(C)C,CN1CCOCC1
LUDYOZ,FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,N#CSC1=C(SC#N)SC(S1)=C1SC2=C(OCCO2)S1
LUJCID,Cc1ccc2ccc3ccc(C)nc3c2n1,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12
LUJCOJ,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,c1cc(ccn1)c1ccncc1
LUJCUP,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,Cc1ccnc(c1)c1cc(C)ccn1
LUJDAW,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,O=C1c2cccnc2c2ncccc12
LUJDEA,O=N(=O)c1cc2cccnc2c2ncccc12,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12
LUJSIT,CC(=O)Nc1ccc(O)cc1,c1ccc2ccccc2c1
LUJSOZ,c1ccc2nc3ccccc3nc2c1,CC(=O)Nc1ccc(O)cc1
LUJTAM,OC(=O)C(O)=O,CC(=O)Nc1ccc(O)cc1
LUKXUL,OC(=O)c1ccccc1C(O)=O,CN1C(=O)N(C)C2=C(NC=N2)C1=O
MAKKEQ,Cc1ccc(cc1)C(=O)OC(C(OC(=O)c1ccc(C)cc1)C(O)=O)C(O)=O,CCN(C)C(=O)Oc1cccc(c1)C(C)N(C)C
MOKQUZ,c1ccc(C=Cc2ccccn2)nc1,OC(=O)CC(C(O)=O)c1ccccc1
MOVTOH,OC(=O)c1ccccc1,NC(=O)c1ccncc1
MOXRUN,OC(=O)c1cc2ccccc2c(Cc2c(O)c(cc3ccccc23)C(O)=O)c1O,c1cc(ccn1)c1ccncc1
MOXSAU,CC(=O)NC1=Nc2c(Oc3cc(ncn3)c3ccc(cc3)C(F)(F)F)cccc2S1,OC(=O)CCCCC(O)=O
MOXSEY,CCCCCC(N)=O,CC(=O)NC1=Nc2c(Oc3cc(ncn3)c3ccc(cc3)C(F)(F)F)cccc2S1
MOXSIC,CC(=O)NC1=Nc2c(Oc3cc(ncn3)c3ccc(cc3)C(F)(F)F)cccc2S1,CCC(N)=O
MOXSOI,CC(=O)NC1=Nc2c(Oc3cc(ncn3)c3ccc(cc3)C(F)(F)F)cccc2S1,OC(=O)CCC(O)=O
MOXTID,CCC(=O)NC1=Nc2c(Oc3cc(ncn3)c3ccc(cc3)C(F)(F)F)cccc2S1,CC=CC=CC(O)=O
MOXTOJ,CC(=O)NC1=Nc2c(Oc3cc(ncn3)c3ccc(cc3)C(F)(F)F)cccc2S1,OC(=O)CC(O)=O
MOXTUP,CC=CC=CC(O)=O,NC1=Nc2c(Oc3cc(ncn3)c3ccc(cc3)C(F)(F)F)cccc2S1
MOXVAX,OC(=O)c1ccccc1,NC(=O)N1c2ccccc2C=Cc2ccccc12
MOXVEB,OC(=O)CCCCC(O)=O,NC(=O)N1c2ccccc2C=Cc2ccccc12
MOXVIF,OC(=O)c1ccc(O)cc1,NC(=O)N1c2ccccc2C=Cc2ccccc12
MOXVOL,OC(=O)CCCC(O)=O,NC(=O)N1c2ccccc2C=Cc2ccccc12
MOXWAY,OC(=O)c1ccccc1O,NC(=O)N1c2ccccc2C=Cc2ccccc12
MOXWEC,NC(=O)N1c2ccccc2C=Cc2ccccc12,OC(=O)c1ccc2ccccc2c1O
MOXXAZ,CC1(C)C(CCC1(C)C(O)=O)C(O)=O,NC(=O)N1c2ccccc2C=Cc2ccccc12
MOYLES,OB(O)c1ccc(cc1)B(O)O,c1cc(ccn1)c1ccncc1
MOYLOC,Nc1cccc(c1)B(O)O,c1cc(ccn1)c1ccncc1
MOZCOU,OC(=O)c1cccc(O)c1,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
MOZCUA,OC(=O)c1ccc(O)cc1,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
MOZDIP,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)c1cc(O)ccc1O
MUBRAD,OC(=O)c1ccccc1O,Nc1ncnc2NC=Nc12
MUDCAQ,CC(C)(C)C(O)=O,CC(C)(C)C(=O)NC1=NC2=N[Se]N=C2C(=O)N1
MUDJEB,C12=C3C4=C5C6=C7C3=C3C8=C1C1=C9C%10=C2C4=C2C4=C%10C%10=C%11C%12=C4C4=C%13C%14=C(C5=C24)C6=C2C4=C7C3=C3C5=C8C1=C1C(=C9%10)C6=C%11C7=C8C9=C6C1=C5C1=C9C5=C(C4=C31)C2=C%14C(=C85)C%13=C%127,COc1c(C)cc(cc1C(c1cc(cc(C)c1OC)c1c2ccccc2cc2ccccc12)c1cc(cc(C)c1OC)c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12
MULYOI,N#Cc1ccccc1C#N,Cc1cccnc1N
NEHPIZ01,NC(N)=O,OC(C(O)C(O)=O)C(O)=O
NUCJAX,OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(O)=O)(c1ccc(cc1)C(O)=O)c1ccc(cc1)C(O)=O,c1ccc2nc3ccccc3nc2c1
NUCJEB,OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(O)=O)(c1ccc(cc1)C(O)=O)c1ccc(cc1)C(O)=O,c1cc(ccn1)c1ccncc1
NUGQOW,OC(=O)C=CC(O)=O,c1ccc(C=Cc2ccccn2)nc1
NUGRAJ,Oc1ccc2cc(Br)ccc2c1c1c(O)ccc2cc(Br)ccc12,N#Cc1cc(C#N)c(cc1C#N)C#N
NUGREN,Cc1ccc2c(ccc(O)c2c2c(O)ccc3cc(C)ccc23)c1,N#Cc1cc(C#N)c(cc1C#N)C#N
NUGZEV,OC(=O)c1cccc(c1)C(O)=O,NN1C(=NN=C1c1ccncc1)c1ccncc1
NUGZOF,Nc1cc(cc(c1)C(O)=O)C(O)=O,NN1C(=NN=C1c1ccncc1)c1ccncc1
NUJWAR,ON=C(C#N)c1ccc(Br)cc1,COc1cncc(Br)c1
NUJWEV,ON=C(C#N)c1ccc(Br)cc1,CC1=Nc2ccccc2N1Cc1ccc(Br)cc1
NUJWIZ,ON=C(C#N)c1ccc(Br)cc1,Brc1ccc(CN2C=Nc3ccccc23)cc1
NUJWOF,ON=C(C#N)c1ccc(Br)cc1,Cc1cc2N=CN(Cc3cccc(c3)C#N)c2cc1C
NUJWUL,ON=C(C#N)c1ccccc1F,c1cc(ccn1)C=Cc1ccncc1
NUJXAS,ON=C(C#N)c1cccc(Cl)c1,C(N1C=Nc2ccccc12)c1ccc(CN2C=Nc3ccccc23)cc1
NUJXEW,Cc1cc2N=CN(Cc3ccncc3)c2cc1C,ON=C(C#N)c1ccc(F)cc1
NUKVAR,Cc1ccccc1O,Oc1ccccc1Cl
NUKWEW,Nc1ncccn1,OC(=O)c1ccccc1
NUKXAT,OC(=O)c1ccccc1O,c1ccc2nc3ccccc3nc2c1
NUKXEX,OC(=O)c1ccccc1O,CC(=O)N1CCN(CC1)C(C)=O
NUKXUN,NC(=O)c1cccnc1,OC(=O)CC(O)=O
NUKYEY,OC(=O)CCCC(O)=O,NC(=O)c1cccnc1
NUKYIC,NC(=O)c1cccnc1,OC(=O)CCCCC(O)=O
NUKYUO,NC(=O)c1cccnc1,OC(=O)CCCCCC(O)=O
NUWKEX,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,NC1=NC(=O)N(C=C1)C1CSC(CO)O1
OGIKOF,OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(O)=O)(c1ccc(cc1)C(O)=O)c1ccc(cc1)C(O)=O,c1cc(ccn1)C=Cc1ccncc1
OGIKUL,OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(O)=O)(c1ccc(cc1)C(O)=O)c1ccc(cc1)C(O)=O,c1cc(ccn1)N=Nc1ccncc1
OWEHII,CC(C)(C)c1ccc(O)c(c1)C(C)(C)C,CC(N1COc2c(C1)cc(cc2C(C)(C)C)C(C)(C)C)c1ccccc1
POMTUH,CNC(C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,OC(CC(O)=O)C(O)=O
POPMOX,CC(C)(C)CC(C)(C)NC(=O)NC1=NC2=C(C=CN2CC2CCCCC2)C(=O)N1,CCCCCCC(=O)Nc1ccc2ccc(NC(=O)CCCCCC)nc2n1
POSREV,O=N(=O)N=C1NN=NN1CCN1N=NNC1=NN(=O)=O,NN1N=NN=C1N
PUFFUS,OC(=O)c1c(F)c(F)c(F)c(F)c1F,c1cc(ccn1)c1ccncc1
PUHFAA,c1cc(ccn1)c1ccncc1,OC(=O)c1ccc2C(=O)OC(=O)c3ccc(C(O)=O)c1c23
QOLSAM,C1=CN(C=N1)c1ccc(cc1)N1C=CN=C1,OC(=O)c1ccc(cc1)C(O)=O
QOSCOR,Fc1c(F)c(C=Cc2c(F)c(F)c(C#N)c(F)c2F)c(F)c(F)c1I,Ic1ccc(cc1)C=Cc1ccc(cc1)C#N
QOVHOZ,Oc1cccc2ccccc12,c1cc(ccn1)C=Cc1ccncc1
QOVHUF,Oc1ccc(cc1)c1ccc(O)cc1,c1cc(ccn1)C=Cc1ccncc1
QOXQAW,Fc1c(F)c(I)c(F)c(F)c1I,CC1(C)N([O])C(C)(C)c2ccccc12
QUFJIL,CC1(C)C(=O)N(C(=O)C1(C)C)P(=O)(N1C(=O)C(C)(C)C(C)(C)C1=O)N1C(=O)C(C)(C)C(C)(C)C1=O,CC1(C)C(=O)NC(=O)C1(C)C
QUFKEI,CC1(C)C(=O)NC(=O)C1(C)C,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
QUNQUM,[N]1SSN=C1c1ccccc1,Fc1c(F)c(F)c(C2=NSS[N]2)c(F)c1F
RUCDEZ,Cc1ccc2c(ccc(O)c2c2c(O)ccc3cc(C)ccc23)c1,FC1=C(F)C(=O)C(=C(F)C1=O)F
RUCDID,Cc1ccc2c(ccc(O)c2c2c(O)ccc3cc(C)ccc23)c1,O=C1C=CC(=O)C=C1
RUCDUP,OC(C(O)C(O)=O)C(O)=O,NC(=O)CN1CCCC1=O
RUCFAX,NC(=O)CN1CCCC1=O,OC(=O)CC(O)(CC(O)=O)C(O)=O
RUMFOV,OC(C#N)c1ccccc1,CC1=CN2C(=NC(=C2N=Cc2ccccc2)c2ccccc2)C=C1
RURROM,c1ccc2nc3ccccc3nc2c1,OC1=C(F)C(=O)C(=C(F)C1=O)O
RURRUS,c1ccc2nc3ccccc3nc2c1,OC1=C(I)C(=O)C(=C(I)C1=O)O
SEMROS,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,c1ccc2c(c1)N1c3ccccc3c3cccc2c13
SESPAH01,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,Nc1ccc(cc1)C(O)=O
SOQPAQ,CN1N=NC(=N1)N,O=N(=O)NC1=NN=NN1
SUGZUQ,NC1=NC2=NC(=NC3=NC(=NC(=N1)N23)N)N,Nc1nc(N)nc(N)n1
TUGYIE,O=C(OCC#CC#CC#CCOC(=O)c1ccccc1)c1ccccc1,Fc1c(F)c(F)c(C(=O)OCC#CC#CC#CCOC(=O)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F
TUKBIL,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,CN1C([Se]c2ccccc12)=NN=C1[Se]c2ccccc2N1C
TUKFUB,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,CN(C)c1ccc(cc1)N(C)C
