csd_id,name,smiles1,smiles2,year,functionality,group
GARVED,"1,8-bis(iodoethynyl)anthracene bis(4,4'-bipyridine)",IC#Cc1cccc2cc3cccc(C#CI)c3cc12,c1cc(ccn1)c1ccncc1,2017,h-bond,2
GARVIH,"1,8-bis(iodoethynyl)anthracene bis(4,4'-(diazene-1,2-diyl)dipyridine)",c1cc(ccn1)N=Nc1ccncc1,IC#Cc1cccc2cc3cccc(C#CI)c3cc12,2017,halogen_bond,3
GARVUT,"1,8-bis(iodoethynyl)anthracene 4,4'-(ethane-1,2-diyl)dipyridine",C(Cc1ccncc1)c1ccncc1,IC#Cc1cccc2cc3cccc(C#CI)c3cc12,2017,halogen_bond,3
GARWAA,"1,8-bis(iodoethynyl)anthracene 4,4'-(ethene-1,2-diyl)dipyridine",IC#Cc1cccc2cc3cccc(C#CI)c3cc12,c1cc(ccn1)C=Cc1ccncc1,2017,h-bond,2
GAXKUO,"3-nitrophthalic acid 4,4'-bipyridine",OC(=O)c1cccc(c1C(O)=O)N(=O)=O,c1cc(ccn1)c1ccncc1,2017,h-bond,2
GAZCES,nicotinamide benzoic acid,NC(=O)c1cccnc1,OC(=O)c1ccccc1,2017,h-bond,2
GEHJEL,"1,3,5,2,4,6-trioxatrisilinane-2,2,4,4,6,6-hexol bis(1,1,3,3-tetramethylurea)",CN(C)C(=O)N(C)C,O[Si]1(O)O[Si](O)(O)O[Si](O)(O)O1,2017,h-bond,2
GEHXEZ,"5,5',7,7'-tetra-t-butyl-2,2'-bi-1,3-benzoxazole bis(3,5-di-t-butylbenzene-1,2-diol)",CC(C)(C)c1cc(O)c(O)c(c1)C(C)(C)C,CC(C)(C)c1cc2N=C(Oc2c(c1)C(C)(C)C)C1=Nc2cc(cc(c2O1)C(C)(C)C)C(C)(C)C,2017,h-bond,2
GEKWAX,"3,3'-(1,4-phenylene)bis(2-(3,5-bis(trifluoromethyl)phenyl)acrylonitrile) bis(2,2'-(1,4-phenylene)bis(3-(4-methylphenyl)acrylonitrile))",Cc1ccc(cc1)C=C(C#N)c1ccc(cc1)C(=Cc1ccc(C)cc1)C#N,FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=Cc1ccc(cc1)C=C(C#N)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C#N,2017,halogen_bond,3
GITFOH,"2,7-bis[3-(1H-imidazol-1-yl)propyl]benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetrone bis(3-hydroxybenzoic acid)",OC(=O)c1cccc(O)c1,O=C1N(CCCN2C=CN=C2)C(=O)c2ccc3C(=O)N(CCCN4C=CN=C4)C(=O)c4ccc1c2c34,2017,h-bond,2
GITREJ,"bis(N,N'-[1,4-phenylenebis(1,3,2-dioxaborinane-2,5-diyl)]bis[1-(pyridin-3-yl)methanimine]) 1,4-phenylenediboronic acid",C1OB(OCC1N=Cc1cccnc1)c1ccc(cc1)B1OCC(CO1)N=Cc1cccnc1,OB(O)c1ccc(cc1)B(O)O,2017,h-bond,2
HAPQUN,"3,6-bis(furan-2-yl)-2,5-dihydropyrrolo[3,4-c]pyrrole-1,4-dione bis(nonanoic acid)",O=C1NC(=C2C(=O)NC(=C12)C1=CC=CO1)C1=CC=CO1,CCCCCCCCC(O)=O,2017,h-bond,2
HAPRAU,"3,6-bis(thiophen-2-yl)-2,5-dihydropyrrolo[3,4-c]pyrrole-1,4-dione bis(dodecanoic acid)",O=C1NC(=C2C(=O)NC(=C12)C1=CC=CS1)C1=CC=CS1,CCCCCCCCCCCC(O)=O,2017,h-bond,2
HAVJIA,tetracosachloro-C98-fullerene hexacosachloro-C98-fullerene,ClC12C3=C4C5=C6C7=C8C9=C%10C(=C37)C3=C1C1=C7C%11=C3C%10(Cl)C3=C%10C%12=C%13C%14=C3C%11(Cl)C3=C%11C%15=C%16C%17=C3C%14(Cl)C3=C%14C%18(Cl)C%19=C%20C%21=C%22C(=C%19C%173Cl)C%16(Cl)C3=C%16C%17=C%19C%23=C3C%15(Cl)C(=C3C1(Cl)C1=C2C4=C2C(=C1C%233Cl)C%19(Cl)C1=C3C2(Cl)C5=C2C4=C5C%15=C(C(=C(C%21=C%15C%15(Cl)C%19(Cl)C5=C5C(=C64)C8(Cl)C4=C(C9%10Cl)C%12(Cl)C6=C(C%19=C(C%18=C6C%13%14Cl)C%20%15Cl)C54Cl)C%22%16Cl)C%171Cl)C32Cl)C7%11Cl,ClC12C3=C4C5=C1C1=C6C7=C5C5(Cl)C8=C9C%10=C%11C%12=C8C8(Cl)C%13=C%14C%15=C%16C%17=C%18C%19=C%15C%15(Cl)C(=C3C3(Cl)C%20=C2C2=C%21C%22=C%20C%20(Cl)C%23=C%24C%25=C%26C(=C%23C%19(Cl)C%15=C3%20)C%18(Cl)C3(Cl)C%15=C%18C%19=C%20C%23=C%27C(=C%19C%263Cl)C%25(Cl)C(=C3C%27(Cl)C%19=C(C(=C%25C%26=C%19C%23(Cl)C%19=C%23C(=C%27C%28=C%19C%20(Cl)C%18=C%18C(=C%17%15)C%15(Cl)C%16=C%13C%12(Cl)C%15=C(C%28%18Cl)C%11%27Cl)C%10(Cl)C(=C(C6%25Cl)C%26%23Cl)C79Cl)C12Cl)C%213Cl)C%22%24Cl)C%14=C4C58Cl,2017,halogen_bond,3
HAWMIE,"1-(3-(4-amino-3-(4-phenoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-1-yl)piperidin-1-yl)prop-2-en-1-one (trifluoromethyl)benzene",Nc1ncnc2N(N=C(c3ccc(Oc4ccccc4)cc3)c12)C1CCCN(C1)C(=O)C=C,FC(F)(F)c1ccccc1,2017,halogen_bond,3
HECMEK,4-aminobenzoic acid 4-methylpyridine/ 4-methylpyridinium 4-aminobenzoate,Nc1ccc(cc1)C(O)=O,Cc1ccncc1,2017,h-bond,2
HECROZ,"bis(benzoic acid) 1,3,5,7-tetraazatricyclo[3.3.1.13,7]decane",C1N2CN3CN1CN(C2)C3,OC(=O)c1ccccc1,2017,h-bond,2
HEFQUH,"benzene-1,3,5-triyl tribenzoate pentafluorophenol",Oc1c(F)c(F)c(F)c(F)c1F,O=C(Oc1cc(OC(=O)c2ccccc2)cc(OC(=O)c2ccccc2)c1)c1ccccc1,2017,h-bond,2
HETTIM,"3,6-bis(3,5-dimethyl-1H-pyrazol-1-yl)-1,2,4,5-tetrazine bis(3,4-dinitro-1H-pyrazole)",CC1=NN(C(=C1)C)c1nnc(nn1)N1N=C(C)C=C1C,O=N(=O)C1=CNN=C1N(=O)=O,2017,h-bond,2
HETTOS,"3,6-bis(3,5-dimethyl-1H-pyrazol-1-yl)-1,2,4,5-tetrazine bis(5-nitro-2H-tetrazole)",CC1=NN(C(=C1)C)c1nnc(nn1)N1N=C(C)C=C1C,O=N(=O)C1=NNN=N1,2017,h-bond,2
HETTUY,"6-(3,5-dimethyl-1H-pyrazol-1-yl)-1,2,4,5-tetrazin-3-amine 4-nitro-2H-1,2,3-triazole",O=N(=O)C1=NNN=C1,CC1=NN(C(=C1)C)c1nnc(N)nn1,2017,h-bond,2
IBOZAD,"2,2'-(2,3,5,6-tetrafluorocyclohexa-2,5-diene-1,4-diylidene)dimalononitrile anthracene",FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,c1ccc2cc3ccccc3cc2c1,2017,weak_bond,1
IBOZEH,"2,2'-(2,3,5,6-tetrafluorocyclohexa-2,5-diene-1,4-diylidene)dimalononitrile tetracene",FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,c1ccc2cc3cc4ccccc4cc3cc2c1,2017,weak_bond,1
IWOQES01,phosphoric acid quinoline,OP(O)(O)=O,c1ccc2ncccc2c1,2017,h-bond,2
IXUDEM02,bis(4-iodophenol) 4-(pyridin-4-yldiazenyl)pyridine,c1cc(ccn1)N=Nc1ccncc1,Oc1ccc(I)cc1,2017,h-bond,2
IXUVUU,"bis(4-iodophenol) 1,4-diazabicyclo[2.2.2]octane",Oc1ccc(I)cc1,C1CN2CCN1CC2,2017,h-bond,2
IXUWAB,4-iodophenol 4-(3-(pyridin-4-yl)propyl)pyridine,Oc1ccc(I)cc1,C(Cc1ccncc1)Cc1ccncc1,2017,h-bond,2
IXUXOQ,"4-iodophenol 4,4'-bipyridine",Oc1ccc(I)cc1,c1cc(ccn1)c1ccncc1,2017,h-bond,2
IXUXUW,"4-iodophenol 4,4'-ethane-1,2-diyldipyridine",C(Cc1ccncc1)c1ccncc1,Oc1ccc(I)cc1,2017,halogen_bond,3
IXUYAD,"4-iodophenol 4,4'-ethene-1,2-diyldipyridine",Oc1ccc(I)cc1,c1cc(ccn1)C=Cc1ccncc1,2017,h-bond,2
IXUYEH,"4-iodophenol 1,10-phenanthroline",Oc1ccc(I)cc1,c1cnc2c(c1)ccc1cccnc21,2017,h-bond,2
IXUYIL,bis(4-iodophenol) phenazine,Oc1ccc(I)cc1,c1ccc2nc3ccccc3nc2c1,2017,h-bond,2
IYIWEU,"5,7-dihydroxy-2-phenyl-4H-chromen-4-one cytosine",NC1=NC(=O)NC=C1,Oc1cc(O)c2C(=O)C=C(Oc2c1)c1ccccc1,2017,h-bond,2
IYONUH,"1,4-phenylenedipentane-3,3-diyl bis(trihydrogen orthosilicate) 1,4-diazabicyclo[2.2.2]octane",CCC(CC)(O[Si](O)(O)O)c1ccc(cc1)C(CC)(CC)O[Si](O)(O)O,C1CN2CCN1CC2,2017,h-bond,2
JAKNER,"6,7,16,17-tetraoctyl-21,22,23,24-tetra-azapentacyclo[16.2.1.12,5.18,11.112,15]tetracosa-1(21),2,4,6,8(23),9,11,13,15,17,19-undecaene",CCCCCCCCC1=C2NC(=C3C=CC(=N3)C(=C(CCCCCCCC)C3=CC=C(N3)C3=NC(=C1CCCCCCCC)C=C3)CCCCCCCC)C=C2,CCCCCCCCC1=C(CCCCCCCC)C2=NC(=C3NC(=C(CCCCCCCC)C(=C4C=CC(=N4)C4=CC=C1N4)CCCCCCCC)C=C3)C=C2,2017,h-bond,2
JALDEI,"benzene-1,2,4,5-tetracarbonitrile bis(1-(5-(9-anthryl)-3-(2-naphthyl)-4,5-dihydro-1H-pyrazol-1-yl)ethanone)",CC(=O)N1N=C(CC1c1c2ccccc2cc2ccccc12)c1ccc2ccccc2c1,N#Cc1cc(C#N)c(cc1C#N)C#N,2017,weak_bond,3
JALDIM,"benzene-1,2,4,5-tetracarbonitrile 1-(5-(9-anthryl)-3-(4-methoxyphenyl)-4,5-dihydro-1H-pyrazol-1-yl)ethanone",N#Cc1cc(C#N)c(cc1C#N)C#N,COc1ccc(cc1)C1=NN(C(C1)c1c2ccccc2cc2ccccc12)C(C)=O,2017,h-bond,2
JALDOS,"benzene-1,2,4,5-tetracarbonitrile 1-(5-(9-anthryl)-3-(2-thienyl)-4,5-dihydro-1H-pyrazol-1-yl)ethanone",CC(=O)N1N=C(CC1c1c2ccccc2cc2ccccc12)C1=CC=CS1,N#Cc1cc(C#N)c(cc1C#N)C#N,2017,h-bond,2
JAVQEF,(2-naphthyloxy)acetic acid 5-nitropyridin-2-amine,OC(=O)COc1ccc2ccccc2c1,Nc1ccc(cn1)N(=O)=O,2017,h-bond,2
JAZBAQ,"S-(10,13-dimethyl-3,5'-dioxo-1,2,3,6,7,8,9,10,11,12,13,14,15,16-tetradecahydrospiro[cyclopenta[a]phenanthrene-17,2'-oxolan]-7-yl) ethanethioate phenol",CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C12,Oc1ccccc1,2017,h-bond,2
JAZBEU,"S-(10,13-dimethyl-3,5'-dioxo-1,2,3,6,7,8,9,10,11,12,13,14,15,16-tetradecahydrospiro[cyclopenta[a]phenanthrene-17,2'-oxolan]-7-yl) ethanethioate 2,5-dimethylphenol",CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C12,Cc1ccc(C)c(O)c1,2017,h-bond,2
JAZBIY,"7-chloro-2',4,6-trimethoxy-6'-methyl-3H,4'H-spiro[1-benzofuran-2,1'-cyclohex[2]ene]-3,4'-dione 4-t-butylphenol",COc1cc(OC)c2C(=O)C3(Oc2c1Cl)C(C)CC(=O)C=C3OC,CC(C)(C)c1ccc(O)cc1,2017,h-bond,2
JAZQIN,urea 3-methylphenol,NC(N)=O,Cc1cccc(O)c1,2017,h-bond,2
JAZVAK,"1-(3,5-di-t-butylphenyl)-4-(3-(1-(3,5-di-t-butylphenyl)-1H-1,2,3-triazol-4-yl)-5-ethynylphenyl)-1H-1,2,3-triazole bis(3,16,22,27-tetraoxa-35,36-diazapentacyclo[26.2.2.218,21.15,9.110,14]hexatriaconta-1(30),5(36),6,8,10(35),11,13,18,20,28,31,33-dodecaene)",CC(C)(C)c1cc(cc(c1)C(C)(C)C)N1C=C(N=N1)c1cc(cc(c1)C1=CN(N=N1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)C#C,C1CCOc2ccc(COCc3cccc(n3)c3cccc(COCc4ccc(OC1)cc4)n3)cc2,2017,h-bond,2
JEGKIS,"3-(9-anthryl)-1-phenylprop-2-en-1-one 1,2,4,5-tetrafluoro-3,6-diiodobenzene",O=C(C=Cc1c2ccccc2cc2ccccc12)c1ccccc1,Fc1c(F)c(I)c(F)c(F)c1I,2017,halogen_bond,3
JEGKOY,"1-(4-methoxyphenyl)-3-(pyren-1-yl)prop-2-en-1-one 1,2,4,5-tetrafluoro-3,6-diiodobenzene",COc1ccc(cc1)C(=O)C=Cc1ccc2ccc3cccc4ccc1c2c34,Fc1c(F)c(I)c(F)c(F)c1I,2017,halogen_bond,3
JEGKUE,"3-(9-anthryl)-1-(2-thienyl)prop-2-en-1-one 1,2,4,5-tetrafluoro-3,6-diiodobenzene",Fc1c(F)c(I)c(F)c(F)c1I,O=C(C=Cc1c2ccccc2cc2ccccc12)C1=CC=CS1,2017,halogen_bond,3
JEGLAL,"1-(3-phenyl-5-(pyren-1-yl)-4,5-dihydro-1H-pyrazol-1-yl)ethanone 1,2,4,5-tetrafluoro-3,6-diiodobenzene",Fc1c(F)c(I)c(F)c(F)c1I,CC(=O)N1N=C(CC1c1ccc2ccc3cccc4ccc1c2c34)c1ccccc1,2017,h-bond,2
JEGSEW,"2,3,5,6-tetrachlorocyclohexa-2,5-diene-1,4-dione benzo[1,2-b:3,4-b':5,6-b'']tristhiophene",ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,S1C=Cc2c1c1C=CSc1c1C=CSc21,2017,halogen_bond,3
JEGSOG,"2,3,5,6-tetrafluorocyclohexa-2,5-diene-1,4-dione bis(benzo[1,2-b:3,4-b':5,6-b'']tristhiophene)",FC1=C(F)C(=O)C(=C(F)C1=O)F,S1C=Cc2c1c1C=CSc1c1C=CSc21,2017,h-bond,2
JEGSUM,"2,2'-(2,3,5,6-tetrafluorocyclohexa-2,5-diene-1,4-diylidene)dipropanedinitrile bis(benzo[1,2-b:3,4-b':5,6-b'']tristhiophene)",FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,S1C=Cc2c1c1C=CSc1c1C=CSc21,2017,halogen_bond,3
JEJCEJ,"36,37,38,39,40,41,42,43,44,45,46,47,48,49-tetradecamethoxy-5,10,15,20,25,30,35-heptakis(methoxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29,32,34-tetradecaoxaoctacyclo[31.2.2.23,6.28,11.213,16.218,21.223,26.228,31]nonatetracontane N-(3-chloro-4-fluorophenyl)-7-methoxy-6-[3-(morpholin-4-yl)propoxy]quinazolin-4-amine",COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(OC)C2OC)C(OC)C8OC)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC,2017,h-bond,2
JELJES,"[1-(4-chlorobenzene-1-carbonyl)-5-methoxy-2-methyl-1H-indol-3-yl]acetic acid 1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione",CN1C=NC2=C1C(=O)N(C)C(=O)N2C,COc1ccc2N(C(=C(CC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,2017,h-bond,2
JELVAA,"bis(3,5-dibromo-4-cyanobenzoic acid) anthracene",c1ccc2cc3ccccc3cc2c1,OC(=O)c1cc(Br)c(C#N)c(Br)c1,2017,weak_bond,1
JELVII,"bis(4-iodophenol) 1,3,6,8-tetraazatricyclo[4.4.1.13,8]dodecane",Oc1ccc(I)cc1,C1CN2CN3CCN(CN1C3)C2,2017,h-bond,2
JENKEV,anthracene decafluoroanthracene,c1ccc2cc3ccccc3cc2c1,Fc1c(F)c(F)c2c(F)c3c(F)c(F)c(F)c(F)c3c(F)c2c1F,2017,weak_bond,1
JENMOH,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate pyridine-2-carboxamide",COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C,NC(=O)c1ccccn1,2017,h-bond,2
JENMUN,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate pyridine-4-carboxamide",COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C,NC(=O)c1ccncc1,2017,h-bond,2
KAMQOH,"bis(5,6,7-trihydroxy-2-phenyl-4H-chromen-4-one) 1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione",CN1C=NC2=C1C(=O)N(C)C(=O)N2C,Oc1cc2OC(=CC(=O)c2c(O)c1O)c1ccccc1,2017,h-bond,2
KAMRAU,"bis(isonicotinamide) 5,6,7-trihydroxy-2-phenyl-4H-chromen-4-one",Oc1cc2OC(=CC(=O)c2c(O)c1O)c1ccccc1,NC(=O)c1ccncc1,2017,h-bond,2
KANBIN,"bis(4-(dipropylsulfamoyl)benzoic acid) 4,4'-bipyridine",CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O,c1cc(ccn1)c1ccncc1,2017,h-bond,2
KANBOT,4-(dipropylsulfamoyl)benzoic acid acridine,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O,c1ccc2nc3ccccc3cc2c1,2017,h-bond,2
KARFER,(2-(1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl)acetoxy)acetic acid pyridin-2(1H)-one,COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,O=C1NC=CC=C1,2017,h-bond,2
KARFIV,(2-(1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl)acetoxy)acetic acid nicotinamide,NC(=O)c1cccnc1,COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,2017,h-bond,2
KARFUH,(2-(1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl)acetoxy)acetic acid piperidin-2-one,COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,O=C1CCCCN1,2017,h-bond,2
KARKAS,"(4-(4-chlorophenyl)-3-(diphenylmethylene)hexa-1,4-dien-2-yl)(diphenyl)phosphine oxide butane",CCCC,CC=C(c1ccc(Cl)cc1)C(C(=C)P(=O)(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1,2017,weak_bond,1
KAZMUW,"10,16,36,42-tetrabutoxy-28,50,54,56-tetraoxa-13,39-diazatridecacyclo[43.7.1.13,51.123,27.125,29.02,7.06,11.015,20.019,24.032,37.033,55.041,46.049,53]hexapentaconta-2,4,6,8,10,15,17,19,21,23,29(55),30,32,34,36,41,43,45(53),46,48-icosaene-12,40-dione 2-phenyloxirane",CCCCOc1ccc2c3ccc4OC5CC(c24)c2c(O5)ccc4c(CNC(=O)c5c(OCCCC)ccc6c5ccc5OC7CC(c8c(O7)ccc7c8ccc(OCCCC)c7C(=O)NCc13)c65)c(OCCCC)ccc24,C1OC1c1ccccc1,2017,h-bond,2
KECJAG,N-bromosaccharin 4-picoline,BrN1C(=O)c2ccccc2S1(=O)=O,Cc1ccncc1,2017,h-bond,2
KECKEL,azelaic acid N'-(pyridin-3-ylmethylene)pyridine-2-carbohydrazide,OC(=O)CCCCCCCC(O)=O,O=C(NN=Cc1cccnc1)c1ccccn1,2017,h-bond,2
KECKIP,malonic acid N'-(pyridin-3-ylmethylene)pyridine-2-carbohydrazide,O=C(NN=Cc1cccnc1)c1ccccn1,OC(=O)CC(O)=O,2017,h-bond,2
KECLOW,glutaric acid N'-(pyridin-3-ylmethylene)pyridine-2-carbohydrazide,OC(=O)CCCC(O)=O,O=C(NN=Cc1cccnc1)c1ccccn1,2017,h-bond,2
KECMAJ,pimelic acid N'-(pyridin-3-ylmethylene)pyridine-2-carbohydrazide,O=C(NN=Cc1cccnc1)c1ccccn1,OC(=O)CCCCCC(O)=O,2017,h-bond,2
KECSOD,N'-(pyridin-4-ylmethylene)nicotinohydrazide malonic acid,O=C(NN=Cc1ccncc1)c1cccnc1,OC(=O)CC(O)=O,2017,h-bond,2
KECSUJ,N'-(pyridin-3-ylmethylene)pyridine-2-carbohydrazide hemikis(adipic acid),OC(=O)CCCCC(O)=O,O=C(NN=Cc1cccnc1)c1ccccn1,2017,h-bond,2
KELYAE,"2,2'-(cyclohexa-2,5-diene-1,4-diylidene)dipropanedinitrile bis(bisthieno[3,2-a:2',3'-c]phenazine)",N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,S1C=Cc2c1c1SC=Cc1c1nc3ccccc3nc21,2017,h-bond,2
KENCEO,"1,4-phenylenediboronic acid 1,1'-[oxybis(ethane-2,1-diyl)]bis(pyrrolidin-2-one)",OB(O)c1ccc(cc1)B(O)O,O=C1CCCN1CCOCCN1CCCC1=O,2017,h-bond,2
KENCOY,(4-hydroxyphenyl)boronic acid bis(azepan-2-one),O=C1CCCCCN1,OB(O)c1ccc(O)cc1,2017,h-bond,2
LARHAQ,5-(diiodo(triiodovinyl)-tellanyl)-6-methoxycyclooctene tetraiodoethene,IC(I)=C(I)I,COC1CCC=CCCC1[Te](I)(I)C(I)=C(I)I,2017,halogen_bond,3
LARVUY,"bis(1H-imidazole-4,5-dicarbonitrile) 18-crown-6",N#CC1=C(N=CN1)C#N,C1COCCOCCOCCOCCOCCO1,2017,h-bond,2
LAVLAY,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydro-4H-chromen-4-one 1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione",CN1C=NC2=C1C(=O)N(C)C(=O)N2C,COc1ccc(cc1O)C1CC(=O)c2c(O)cc(O)cc2O1,2017,h-bond,2
LAVLEC,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydro-4H-chromen-4-one nicotinamide",NC(=O)c1cccnc1,COc1ccc(cc1O)C1CC(=O)c2c(O)cc(O)cc2O1,2017,h-bond,2
LAZPIO,"3,4-dimethoxybenzaldehyde 2,4-dinitroaniline",Nc1ccc(cc1N(=O)=O)N(=O)=O,COc1ccc(C=O)cc1OC,2017,h-bond,2
LAZVIU,"5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-4H-1-benzopyran-4-one pyridine-4-carboxamide",NC(=O)c1ccncc1,Oc1ccc(cc1)C1CC(=O)c2c(O)cc(O)cc2O1,2017,h-bond,2
LAZXES,"3-(1-methylpyrrolidin-2-yl)pyridine 1,2,4,5-tetrafluoro-3,6-di-iodobenzene",Fc1c(F)c(I)c(F)c(F)c1I,CN1CCCC1c1cccnc1,2017,h-bond,2
LAZXIW,"(1,4-phenylene)bis(diphenylmethanol) 3-(1-methylpyrrolidin-2-yl)pyridine",OC(c1ccccc1)(c1ccccc1)c1ccc(cc1)C(O)(c1ccccc1)c1ccccc1,CN1CCCC1c1cccnc1,2017,h-bond,2
LAZXOC,"3-(1-methylpyrrolidin-2-yl)pyridine 2,2',3,3',5,5',6,6'-octafluoro-4,4'-diiodo-1,1'-biphenyl",CN1CCCC1c1cccnc1,Fc1c(F)c(c(F)c(F)c1I)c1c(F)c(F)c(I)c(F)c1F,2017,halogen_bond,3
LECDOP,"bis(4-hydroxybenzene-1,3-dicarboxylic acid) 2-methylpyrazine",Cc1cnccn1,OC(=O)c1ccc(O)c(c1)C(O)=O,2017,h-bond,2
LECDUV,"bis(4-hydroxybenzene-1,3-dicarboxylic acid) 2,3-dimethylpyrazine",Cc1nccnc1C,OC(=O)c1ccc(O)c(c1)C(O)=O,2017,h-bond,2
LECFAD,"bis(4-hydroxybenzene-1,3-dicarboxylic acid) tetramethylpyrazine",Cc1nc(C)c(C)nc1C,OC(=O)c1ccc(O)c(c1)C(O)=O,2017,h-bond,2
LEGPAR,"1,1',1'',1'''-(ethene-1,1,2,2-tetrayl)tetrakis(4-bromobenzene) 2-bromopyridine",Brc1ccccn1,Brc1ccc(cc1)C(c1ccc(Br)cc1)=C(c1ccc(Br)cc1)c1ccc(Br)cc1,2017,halogen_bond,3
LEGPEV,"1,1',1'',1'''-(ethene-1,1,2,2-tetrayl)tetrakis(4-bromobenzene) sesquikis(3-bromopyridine)",Brc1ccc(cc1)C(c1ccc(Br)cc1)=C(c1ccc(Br)cc1)c1ccc(Br)cc1,Brc1cccnc1,2017,h-bond,2
LEGPIZ,"1,1',1'',1'''-(ethene-1,1,2,2-tetrayl)tetrakis(4-bromobenzene) sesquikis(3-chloropyridine)",Brc1ccc(cc1)C(c1ccc(Br)cc1)=C(c1ccc(Br)cc1)c1ccc(Br)cc1,Clc1cccnc1,2017,h-bond,2
LEGPOF,"1,1',1'',1'''-(ethene-1,1,2,2-tetrayl)tetrakis(4-bromobenzene) sesquikis(3-methylpyridine)",Cc1cccnc1,Brc1ccc(cc1)C(c1ccc(Br)cc1)=C(c1ccc(Br)cc1)c1ccc(Br)cc1,2017,halogen_bond,3
LEGPUL,"1,1',1'',1'''-(ethene-1,1,2,2-tetrayl)tetrakis(4-iodobenzene) 3-bromopyridine",Brc1cccnc1,Ic1ccc(cc1)C(c1ccc(I)cc1)=C(c1ccc(I)cc1)c1ccc(I)cc1,2017,halogen_bond,3
LEGQAS,"1,1',1'',1'''-(ethene-1,1,2,2-tetrayl)tetrakis(4-iodobenzene) 3-chloropyridine",Clc1cccnc1,Ic1ccc(cc1)C(c1ccc(I)cc1)=C(c1ccc(I)cc1)c1ccc(I)cc1,2017,halogen_bond,3
LEGQEW,"1,1',1'',1'''-(ethene-1,1,2,2-tetrayl)tetrakis(4-iodobenzene) 3-methylpyridine",Cc1cccnc1,Ic1ccc(cc1)C(c1ccc(I)cc1)=C(c1ccc(I)cc1)c1ccc(I)cc1,2017,halogen_bond,3
LEHYOP,"4'-pentyl[1,1'-biphenyl]-4-carbonitrile N,N-dimethyl-4-[(2,3,5,6-tetrafluoro-4-iodophenyl)diazenyl]aniline",CN(C)c1ccc(cc1)N=Nc1c(F)c(F)c(I)c(F)c1F,CCCCCc1ccc(cc1)c1ccc(cc1)C#N,2017,halogen_bond,3
LEJBUA,"hexakis(oxo(triphenyl)phosphane) pentakis(1,2,4,5-tetrafluoro-3,6-diiodobenzene)",Fc1c(F)c(I)c(F)c(F)c1I,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,2017,halogen_bond,3
MANVEF,"1,8-dihydroxyanthracene-9,10-dione 2-bromonaphthalene-1,4-dione",Oc1cccc2C(=O)c3cccc(O)c3C(=O)c12,BrC1=CC(=O)c2ccccc2C1=O,2017,h-bond,2
