csd_id,name,smiles1,smiles2,year,functionality,group
SOGSEP,"5H-dibenzo[b,f]azepine-5-carboxamide 4-hydroxybenzamide",C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,C1=CC(=CC=C1C(=O)N)O,2019,h-bond,2
SORXUV,"bis(2,3,5,6-tetrachlorocyclohexa-2,5-diene-1,4-dione) 8,8,18,18-tetramethyl-8,18-dihydroindolo[1,2,3-fg]indolo[1',2',3':1,8]quinolino[2,3-b]acridine",CC1(C2=CC=CC3=C2N(C4=CC=CC=C34)C5=CC6=C(C=C51)N7C8=CC=CC=C8C9=C7C(=CC=C9)C6(C)C)C,C1(=C(C(=O)C(=C(C1=O)Cl)Cl)Cl)Cl,2019,weak_bond,1
SORYAC,"bis(2,3,5,6-tetrafluorocyclohexa-2,5-diene-1,4-dione) 8,8,18,18-tetramethyl-8,18-dihydroindolo[1,2,3-fg]indolo[1',2',3':1,8]quinolino[2,3-b]acridine",CC1(C2=CC=CC3=C2N(C4=CC=CC=C34)C5=CC6=C(C=C51)N7C8=CC=CC=C8C9=C7C(=CC=C9)C6(C)C)C,C1(=C(C(=O)C(=C(C1=O)F)F)F)F,2019,weak_bond,1
SORYEG,"bis(2,2'-(cyclohexa-2,5-diene-1,4-diylidene)dipropanedinitrile) 8,8,17,17-tetramethyl-8,17-dihydrodiindeno[1,2,3-de:1',2',3'-op]pentacene",CC1(C2=CC=CC3=C2C(=C4C1=CC5=C6C7=CC=CC=C7C8=C6C(=CC=C8)C(C5=C4)(C)C)C9=CC=CC=C39)C,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,2019,weak_bond,1
SOVXOT,"bis(3-chloro-2,5,6-trifluoropyridin-4-amine) 18-crown-6",C1COCCOCCOCCOCCOCCO1,C1(=C(C(=NC(=C1Cl)F)F)F)N,2019,h-bond,2
SOVXUZ,"bis(3,5-dichloro-2,6-difluoropyridin-4-amine) 18-crown-6",C1COCCOCCOCCOCCOCCO1,C1(=C(C(=NC(=C1Cl)F)F)Cl)N,2019,h-bond,2
SOVYAG,"bis(3,5,6-trifluoropyridin-2-amine) 18-crown-6",C1COCCOCCOCCOCCOCCO1,C1=C(C(=NC(=C1F)F)N)F,2019,h-bond,2
SOVYEK,"bis(4-chloro-3,5,6-trifluoropyridin-2-amine) 18-crown-6",C1COCCOCCOCCOCCOCCO1,C1(=C(C(=C(N=C1N)F)F)Cl)F,2019,h-bond,2
SOVYIO,"bis(5,7-difluoroquinolin-2-amine) 18-crown-6",C1COCCOCCOCCOCCOCCO1,C1=CC(=NC2=C1C(=CC(=C2)F)F)N,2019,h-bond,2
SOVYOU,"bis(2-chloro-5,6,8-trifluoroquinolin-7-amine) 18-crown-6",C1COCCOCCOCCOCCOCCO1,C1=CC(=NC2=C1C(=C(C(=C2F)N)F)F)Cl,2019,h-bond,2
SOVYUA,"bis(N4-[(anthracen-9-yl)methyl]-3,5,6-trifluoropyridine-2,4-diamine) 18-crown-6",C1=CC=C2C(=C1)C=C3C=CC=CC3=C2CNC4=C(C(=NC(=C4F)F)N)F,C1COCCOCCOCCOCCOCCO1,2019,h-bond,2
SOWCIT,"adamantane-1,3,5,7-tetracarboxylic acid bis(1,2-dimethoxybenzene)",C1C2(CC3(CC1(CC(C2)(C3)C(=O)O)C(=O)O)C(=O)O)C(=O)O,COC1=CC=CC=C1OC,2019,h-bond,2
SOWDOA,"bis(benzene-1,3,5-tricarboxylic acid) tris(diphenyl ether)",C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,C1=CC=C(C=C1)OC2=CC=CC=C2,2019,h-bond,2
TIRHIO,"hemikis(4-bromophenol) hemikis(4-chlorohenol) N,N-dimethylpyridin-4-amine",C1=CC(=CC=C1O)Br,CN(C)C1=CC=NC=C1,2019,h-bond,2
TODBEW,"3,5-dinitrobenzoic acid 4-iodoaniline",C1=CC(=CC=C1N)I,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)O,2019,h-bond,2
TODBIA,"3,5-dinitrobenzoic acid 4-bromo-2-methylaniline",C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)O,CC1=C(C=CC(=C1)Br)N,2019,h-bond,2
TODCEX,"3,5-dinitrobenzoic acid 4-bromoaniline",C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)O,C1=CC(=CC=C1N)Br,2019,h-bond,2
TODNIM,"benzene-1,2-diamine bis(benzoic acid)",C1=CC=C(C=C1)C(=O)O,C1=CC=C(C(=C1)N)N,2019,h-bond,2
TOFCAV,"3,12-dihydroxycholan-24-oic acid 2-methylcyclohexan-1-one 3-methylcyclohexan-1-one",C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,C[C@H]1CCCCC1=O,2019,h-bond,2
TOHLIO,"benzene-1,3,5-tricarboxylic acid 4-phenylpyridine",C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,C1=CC=C(C=C1)C2=CC=NC=C2,2019,h-bond,2
TOHXEW,"5-methyl-N-[4-(trifluoromethyl)phenyl]-1,2-oxazole-4-carboxamide pyrimidin-2-amine",CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,C1=CN=C(N=C1)N,2019,h-bond,2
TOJBUS,"3-hydroxybenzoic acid 5-methyl-N-[4-(trifluoromethyl)phenyl]-1,2-oxazole-4-carboxamide",CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,C1=CC(=CC(=C1)O)C(=O)O,2019,h-bond,2
TOJSOD,"5H-dibenzo[b,f]azepine-5-carboxamide 5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-4H-1-benzopyran-4-one",C1[C@@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,2019,h-bond,2
TOMVID,"oxalic acid 3,3'-[hydrazinediylidenebis(eth-1-yl-1-ylidene)]dipyridine",C/C(=N/N=C(\C1=CN=CC=C1)/C)/C2=CN=CC=C2,C(=O)(C(=O)O)O,2019,h-bond,2
TOMVOJ,"succinic acid 3,3'-(hydrazine-1,2-diylidenedieth-1-yl-1-ylidene)dipyridine",C/C(=N/N=C(\C1=CN=CC=C1)/C)/C2=CN=CC=C2,C(CC(=O)O)C(=O)O,2019,h-bond,2
TOPWUT,"4-{[4-(octyloxy)phenyl]diazenyl}pyridine 2-nitrobenzene-1,3,5-triol",CCCCCCCCOC1=CC=C(C=C1)N=NC2=CC=NC=C2,C1=C(C=C(C(=C1O)[N+](=O)[O-])O)O,2019,h-bond,2
TOPXAA,"bis(4-[(4-propoxyphenyl)diazenyl]pyridine) 1-(2,4,6-trihydroxyphenyl)ethan-1-one",CCCOC1=CC=C(C=C1)N=NC2=CC=NC=C2,CC(=O)C1=C(C=C(C=C1O)O)O,2019,h-bond,2
TOPXEE,"tris(4-{[4-(hexyloxy)phenyl]diazenyl}pyridine) 2-[(hydroxyimino)methyl]benzene-1,3,5-triol",CCCCCCOC1=CC=C(C=C1)N=NC2=CC=NC=C2,C1=C(C=C(C(=C1O)/C=N\O)O)O,2019,h-bond,2
TORTAY,"benzene-1,4-dicarboxylic acid 4,7-bis[2-(pyridin-4-yl)ethenyl]-2,1,3-benzothiadiazole",C1=CN=CC=C1/C=C/C2=CC=C(C3=NSN=C23)/C=C/C4=CC=NC=C4,C1=CC(=CC=C1C(=O)O)C(=O)O,2019,h-bond,2
TORXOQ,"4,4'-bipyridine suberic acid",C(CCCC(=O)O)CCC(=O)O,C1=CN=CC=C1C2=CC=NC=C2,2019,h-bond,2
TORXUW,"4-aminobenzoic acid 4,4'-(ethene-1,2-diyl)dipyridine",C1=CN=CC=C1/C=C/C2=CC=NC=C2,C1=CC(=CC=C1C(=O)O)N,2019,h-bond,2
TORYOR,"4,4'-(ethene-1,2-diyl)dipyridine sebacic acid",C(CCCCC(=O)O)CCCC(=O)O,C1=CN=CC=C1/C=C/C2=CC=NC=C2,2019,h-bond,2
TORZEI,"4,4'-(ethene-1,2-diyl)dipyridine malonic acid",C1=CN=CC=C1/C=C/C2=CC=NC=C2,C(C(=O)O)C(=O)O,2019,h-bond,2
TORZIM,"tris(4,4'-(ethene-1,2-diyl)dipyridine) tetrakis(4-nitrobenzoic acid)",C1=CN=CC=C1/C=C/C2=CC=NC=C2,C1=CC(=CC=C1C(=O)O)[N+](=O)[O-],2019,h-bond,2
TORZOS,"4,4'-bipyridine resorcinol",C1=CN=CC=C1C2=CC=NC=C2,C1=CC(=CC(=C1)O)O,2019,h-bond,2
TOYTIN,"2,2'-peroxybis(butane-2-peroxol) (ethane-1,2-diyl)bis[oxo(diphenyl)phosphine]",C1=CC=C(C=C1)P(=O)(CCP(=O)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,CC[C@](C)(OO)OO[C@@](C)(CC)OO,2019,h-bond,2
TUBFII,"7-{4-[4-(1-benzothiophen-4-yl)piperazin-1-yl]butoxy}quinolin-2(1H)-one benzene-1,2-diol",C1CN(CCN1CCCCOC2=CC3=C(C=C2)C=CC(=O)N3)C4=C5C=CSC5=CC=C4,C1=CC=C(C(=C1)O)O,2019,h-bond,2
TUCNIR,"2-phenylbutanedioic acid 4,4'-bipyridine",C1=CC=C(C=C1)[C@@H](CC(=O)O)C(=O)O,C1=CN=CC=C1C2=CC=NC=C2,2019,h-bond,2
TUHQUL,"bis(9-(4-methylphenyl)-9H-carbazole) benzene-1,2,4,5-tetracarbonitrile",CC1=CC=C(C=C1)N2C3=CC=CC=C3C4=CC=CC=C42,C1=C(C(=CC(=C1C#N)C#N)C#N)C#N,2019,weak_bond,1
TUHRAS,"bis(4-(9H-carbazol-9-yl)benzaldehyde) benzene-1,2,4,5-tetracarbonitrile",C1=CC=C2C(=C1)C3=CC=CC=C3N2C4=CC=C(C=C4)C=O,C1=C(C(=CC(=C1C#N)C#N)C#N)C#N,2019,weak_bond,1
VITXEE,"3,5-dimethylcyclohexan-1-one 3,5-dimethylphenol",C[C@@H]1C[C@@H](CC(=O)C1)C,CC1=CC(=CC(=C1)O)C,2019,h-bond,2
VIVXIK,"bis(4-(2-phenylethenyl)pyridine) 4,6-dibromobenzene-1,3-diol 4,6-dichlorobenzene-1,3-diol",C1=C(C(=CC(=C1O)Br)Br)O,C1=CC=C(C=C1)/C=C/C2=CC=NC=C2,2019,h-bond,2
VIVXUW,"bis(4-(2-phenylethenyl)pyridine) 4,6-dibromobenzene-1,3-diol 4,6-dichlorobenzene-1,3-diol",C1=CC=C(C=C1)/C=C/C2=CC=NC=C2,C1=C(C(=CC(=C1O)Cl)Cl)O,2019,h-bond,2
VIVYAD,"4,4'-(2,4-diphenylcyclobutane-1,3-diyl)dipyridine 4,6-dibromobenzene-1,3-diol 4,6-dichlorobenzene-1,3-diol",C1=CC=C(C=C1)C2C(C(C2C3=CC=NC=C3)C4=CC=CC=C4)C5=CC=NC=C5,C1=C(C(=CC(=C1O)Cl)Cl)O,2019,h-bond,2
VIWROL,"3-(1,2,3,4,5-pentamethylcyclopenta-2,4-dien-1-yl)-4,4,6,6,7-pentakis(2,4,6-tri-isopropylphenyl)pentacyclo[3.2.0.01,3.02,5.02,7]heptasilane hemikis(naphthalene)",CC1=C(C(C(=C1C)C)(C)[Si]23[Si@@]45[Si@]26[Si]4([Si]([Si]56[Si]3(C7=C(C=C(C=C7C(C)C)C(C)C)C(C)C)C8=C(C=C(C=C8C(C)C)C(C)C)C(C)C)(C9=C(C=C(C=C9C(C)C)C(C)C)C(C)C)C1=C(C=C(C=C1C(C)C)C(C)C)C(C)C)C1=C(C=C(C=C1C(C)C)C(C)C)C(C)C)C,C1=CC=C2C=CC=CC2=C1,2019,weak_bond,1
VIXWIL,"2-bromo-1,10-phenanthroline 1,3,5-trifluoro-2,4,6-triiodobenzene",C1(=C(C(=C(C(=C1I)F)I)F)I)F,C1=CC2=C(C3=C(C=C2)C=CC(=N3)Br)N=C1,2019,halogen_bond,3
VIXWOR,"2-methyl-1,10-phenanthroline 1,3,5-trifluoro-2,4,6-triiodobenzene",C1(=C(C(=C(C(=C1I)F)I)F)I)F,CC1=NC2=C(C=C1)C=CC3=C2N=CC=C3,2019,h-bond,2
VIXWUX,"2-chloro-1,10-phenanthroline 1,3,5-trifluoro-2,4,6-triiodobenzene",C1(=C(C(=C(C(=C1I)F)I)F)I)F,C1=CC2=C(C3=C(C=C2)C=CC(=N3)Cl)N=C1,2019,halogen_bond,3
VIXXAE,"2,9-dimethyl-1,10-phenanthroline 1,3,5-trifluoro-2,4,6-triiodobenzene",C1(=C(C(=C(C(=C1I)F)I)F)I)F,CC1=NC2=C(C=C1)C=CC3=C2N=C(C=C3)C,2019,halogen_bond,3
VIZGOD,"3,7-bis[1-(2-ethylhexyl)-2-oxo-1,2-dihydro-3H-indol-3-ylidene]-3,7-dihydrobenzo[1,2-b:4,5-b']difuran-2,6-dione 3,7-bis[5,6,7-trichloro-1-(2-ethylhexyl)-2-oxo-1,2-dihydro-3H-indol-3-ylidene]-3,7-dihydrobenzo[1,2-b:4,5-b']difuran-2,6-dione",CCCC[C@H](CC)CN1C2=C(C(=C(C=C2/C(=C\3/C4=CC5=C(C=C4OC3=O)/C(=C\6/C7=CC(=C(C(=C7N(C6=O)C[C@H](CC)CCCC)Cl)Cl)Cl)/C(=O)O5)/C1=O)Cl)Cl)Cl,CCCC[C@@H](CC)CN1C2=CC=CC=C2/C(=C\3/C4=CC5=C(C=C4OC3=O)/C(=C\6/C7=CC=CC=C7N(C6=O)C[C@@H](CC)CCCC)/C(=O)O5)/C1=O,2019,h-bond,2
VOBKUV,"4,9,14,19,24,29,31,33,35,37,39,41-dodecakis(2-bromoethoxy)heptacyclo[26.2.2.23,6.28,11.213,16.218,21.223,26]dotetraconta-1(30),3,5,8,10,13,15,18,20,23,25,28,31,33,35,37,39,41-octadecaene bis(1,2-dichlorobenzene)",C1C2=CC(=C(CC3=CC(=C(CC4=CC(=C(CC5=C(C=C(CC6=C(C=C(CC7=C(C=C1C(=C7)OCCBr)OCCBr)C(=C6)OCCBr)OCCBr)C(=C5)OCCBr)OCCBr)C=C4OCCBr)OCCBr)C=C3OCCBr)OCCBr)C=C2OCCBr)OCCBr,C1=CC=C(C(=C1)Cl)Cl,2019,weak_bond,1
VOBLAC,"4,9,14,19,24,29,31,33,35,37,39,41-dodecakis(2-bromoethoxy)heptacyclo[26.2.2.23,6.28,11.213,16.218,21.223,26]dotetraconta-1(30),3,5,8,10,13,15,18,20,23,25,28,31,33,35,37,39,41-octadecaene 1,3-dichlorobenzene",C1C2=CC(=C(CC3=CC(=C(CC4=CC(=C(CC5=C(C=C(CC6=C(C=C(CC7=C(C=C1C(=C7)OCCBr)OCCBr)C(=C6)OCCBr)OCCBr)C(=C5)OCCBr)OCCBr)C=C4OCCBr)OCCBr)C=C3OCCBr)OCCBr)C=C2OCCBr)OCCBr,C1=CC(=CC(=C1)Cl)Cl,2019,weak_bond,1
VOBLEG,"4,9,14,19,24,29,31,33,35,37,39,41-dodecakis(2-bromoethoxy)heptacyclo[26.2.2.23,6.28,11.213,16.218,21.223,26]dotetraconta-1(30),3,5,8,10,13,15,18,20,23,25,28,31,33,35,37,39,41-octadecaene 1,4-difluorobenzene",C1C2=CC(=C(CC3=CC(=C(CC4=CC(=C(CC5=C(C=C(CC6=C(C=C(CC7=C(C=C1C(=C7)OCCBr)OCCBr)C(=C6)OCCBr)OCCBr)C(=C5)OCCBr)OCCBr)C=C4OCCBr)OCCBr)C=C3OCCBr)OCCBr)C=C2OCCBr)OCCBr,C1=CC(=CC=C1F)F,2019,weak_bond,1
VOBLIK,"4,9,14,19,24,29,31,33,35,37,39,41-dodecakis(2-bromoethoxy)heptacyclo[26.2.2.23,6.28,11.213,16.218,21.223,26]dotetraconta-1(30),3,5,8,10,13,15,18,20,23,25,28,31,33,35,37,39,41-octadecaene bis(1,2-difluorobenzene)",C1C2=CC(=C(CC3=CC(=C(CC4=CC(=C(CC5=C(C=C(CC6=C(C=C(CC7=C(C=C1C(=C7)OCCBr)OCCBr)C(=C6)OCCBr)OCCBr)C(=C5)OCCBr)OCCBr)C=C4OCCBr)OCCBr)C=C3OCCBr)OCCBr)C=C2OCCBr)OCCBr,C1=CC=C(C(=C1)F)F,2019,weak_bond,1
VOBLOQ,"4,9,14,19,24,29,31,33,35,37,39,41-dodecakis(2-bromoethoxy)heptacyclo[26.2.2.23,6.28,11.213,16.218,21.223,26]dotetraconta-1(30),3,5,8,10,13,15,18,20,23,25,28,31,33,35,37,39,41-octadecaene 1,3-difluorobenzene",C1C2=CC(=C(CC3=CC(=C(CC4=CC(=C(CC5=C(C=C(CC6=C(C=C(CC7=C(C=C1C(=C7)OCCBr)OCCBr)C(=C6)OCCBr)OCCBr)C(=C5)OCCBr)OCCBr)C=C4OCCBr)OCCBr)C=C3OCCBr)OCCBr)C=C2OCCBr)OCCBr,C1=CC(=CC(=C1)F)F,2019,weak_bond,1
VOBZAQ,"3-fluoro-N,N-dimethyl-5-(morpholin-4-yl)-2-nitroaniline 4-(3,5-difluoro-4-nitrophenyl)morpholine",CN(C)C1=C(C(=CC(=C1)N2CCOCC2)F)[N+](=O)[O-],C1COCCN1C2=CC(=C(C(=C2)F)[N+](=O)[O-])F,2019,weak_bond,1
VOFVUK,"2,2'-(2,3,5,6-tetrafluorocyclohexa-2,5-diene-1,4-diylidene)dipropanedinitrile bis(perylo[1,12-bcd]thiophene)",C1=CC2=C3C(=C1)C4=CC=CC5=C4C6=C(C=C5)SC(=C36)C=C2,C(#N)C(=C1C(=C(C(=C(C#N)C#N)C(=C1F)F)F)F)C#N,2019,weak_bond,1
VOJKEN,"3-(carboxymethoxy)benzoic acid 1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione",C1=CC(=CC(=C1)OCC(=O)O)C(=O)O,CN1C2=C(C(=O)N(C1=O)C)NC=N2,2019,h-bond,2
VOJKIR,3-(carboxymethoxy)benzoic acid isonicotinamide,C1=CC(=CC(=C1)OCC(=O)O)C(=O)O,C1=CN=CC=C1C(=O)N,2019,h-bond,2
VOJKOX,"2,2'-(naphthalene-2,7-diylbis(oxy))diacetic acid 1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione",C1=CC(=CC2=C1C=CC(=C2)OCC(=O)O)OCC(=O)O,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2019,h-bond,2
VOJKUD,"2,2'-(naphthalene-2,7-diylbis(oxy))diacetic acid 4,4'-propane-1,3-diyldipyridine",C1=CC(=CC2=C1C=CC(=C2)OCC(=O)O)OCC(=O)O,C1=CN=CC=C1CCCC2=CC=NC=C2,2019,h-bond,2
VOJREU,"2,2'-(((2-nitrophenyl)methylene)bis((2,6-dimethyl-4,1-phenylene)oxy))diacetic acid sesquikis(4,4'-bipyridine)",CC1=CC(=CC(=C1OCC(=O)O)C)C(C2=CC=CC=C2[N+](=O)[O-])C3=CC(=C(C(=C3)C)OCC(=O)O)C,C1=CN=CC=C1C2=CC=NC=C2,2019,h-bond,2
VOJRIY,"2,2'-(((2-nitrophenyl)methylene)bis((4,6-dimethyl-2,1-phenylene)oxy))diacetic acid 4,4'-bipyridine",CC1=CC(=C(C(=C1)C(C2=CC=CC=C2[N+](=O)[O-])C3=CC(=CC(=C3OCC(=O)O)C)C)OCC(=O)O)C,C1=CN=CC=C1C2=CC=NC=C2,2019,h-bond,2
VOKYEC,"3,4,5-trihydroxybenzoic acid 2-(2-methyl-5-nitro-1H-imidazol-1-yl)ethan-1-ol",CC1=NC=C(N1CCO)[N+](=O)[O-],C1=C(C=C(C(=C1O)O)O)C(=O)O,2019,h-bond,2
VOMHOX,"4,6,10,12,21,23,27,29,37,38,41,42-dodecamethoxyheptacyclo[30.2.2.215,18.13,7.19,13.120,24.126,30]dotetraconta-1(34),3(42),4,6,9(41),10,12,15,17,20(38),21,23,26(37),27,29,32,35,39-octadecaene tetrakis(1,3-dioxane)",COC1=CC(=C2CC3=C(C=C(C(=C3OC)CC4=CC=C(CC5=C(C(=C(C=C5OC)OC)CC6=C(C=C(C(=C6OC)CC7=CC=C(CC1=C2OC)C=C7)OC)OC)OC)C=C4)OC)OC)OC,C1COCOC1,2019,weak_bond,1
VOPQEZ,"4-pyridinecarboxylic acid hydrazide - 5-((E)-2-(4-hydroxyphenyl)ethenyl)-1,3-benzenediol",C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,C1=CN=CC=C1C(=O)NN,2019,h-bond,2
VOQCEM,"(2,5-dimethylcyclohexa-2,5-diene-1,4-diylidene)dicyanamide perylene",C1=CC2=C3C(=C1)C4=CC=CC5=C4C(=CC=C5)C3=CC=C2,CC1=CC(=NC#N)C(=CC1=NC#N)C,2019,weak_bond,1
VOQCIQ,"(2,5-dichlorocyclohexa-2,5-diene-1,4-diylidene)dicyanamide perylene",C1=CC2=C3C(=C1)C4=CC=CC5=C4C(=CC=C5)C3=CC=C2,C1=C(C(=NC#N)C=C(C1=NC#N)Cl)Cl,2019,weak_bond,1
VOQCOW,"(2,5-dibromocyclohexa-2,5-diene-1,4-diylidene)dicyanamide perylene",C1=C(C(=NC#N)C=C(C1=NC#N)Br)Br,C1=CC2=C3C(=C1)C4=CC=CC5=C4C(=CC=C5)C3=CC=C2,2019,weak_bond,1
VOQCUC,"2,2'-(2,5-dimethylcyclohexa-2,5-diene-1,4-diylidene)dipropanedinitrile pyrene",CC1=CC(=C(C#N)C#N)C(=CC1=C(C#N)C#N)C,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,2019,weak_bond,1
VOQDAJ,"(2,5-dimethylcyclohexa-2,5-diene-1,4-diylidene)dicyanamide pyrene",C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,CC1=CC(=NC#N)C(=CC1=NC#N)C,2019,weak_bond,1
VOSHAP,"9,24-di-t-butyl-5,13,20,28-tetraazadodecacyclo[30.6.6.27,22.02,31.04,29.06,27.011,46.012,21.014,19.026,45.033,38.039,44]hexatetraconta-2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,33,35,37,39,41,43,45-docosaene 1,3,5-trimethylbenzene",CC(C)(C)C1=CC2=C3C(=C1)C4=NC5=C(C=C6C7C8=CC=CC=C8C(C6=C5)C9=CC=CC=C79)N=C4C1=CC(=CC(=C13)C1=NC3=CC=CC=C3N=C21)C(C)(C)C,CC1=CC(=CC(=C1)C)C,2019,weak_bond,1
VOSLIB,"tris(2-(4,6-dimethyl-2,5-dioxohexahydroimidazo[4,5-d]imidazol-1(2H)-yl)-N-propylacetamide) 1H-imidazole",CCCNC(=O)CN1[C@@H]2[C@H](NC1=O)N(C(=O)N2C)C,C1=CN=CN1,2019,h-bond,2
VOYMAA,"2,3,4,5,6-penta-O-acetyl-N-acetyl-N-(1-(3-bromophenyl)vinyl)amino-D-glucitol (2S,3E,5S)-3-acetyl-2-(2-acetoxy-5-bromophenyl)-2-methyl-5-(1,2,3,4-tetra-O-acetyl-D-arabino-tetritol-1-yl)oxazolidine",CC(=O)N(C[C@@H]([C@H]([C@@H]([C@@H](COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)C(=C)C1=C(C=CC(=C1)Br)OC(=O)C,CC(=O)N1C[C@H](O[C@@]1(C)C2=C(C=CC(=C2)Br)OC(=O)C)[C@H]([C@@H]([C@@H](COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,2019,h-bond,2
VOYTOV,"3a,6a-dimethyltetrahydropyrrolo[2,3-b]pyrrole-2,5(1H,3H)-dione 3a,6a-dimethyl-2,5-dimethylideneoctahydropyrrolo[2,3-b]pyrrole",CC12CC(=O)NC1(NC(=O)C2)C,CC12CC(=C)NC1(NC(=C)C2)C,2019,h-bond,2
WINDAB,4-(dimethylamino)benzaldehyde 4-nitrophenol,CN(C)C1=CC=C(C=C1)C=O,C1=CC(=CC=C1[N+](=O)[O-])O,2019,h-bond,2
WITRUP,"benzene-1,2,4,5-tetracarbonitrile fluoranthene",C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,C1=C(C(=CC(=C1C#N)C#N)C#N)C#N,2019,weak_bond,1
WOFTOD,"N1,N2-bis(9-phenyl-9H-thioxanthen-9-yl)ethane-1,2-diamine N-methylaniline",C1=CC=C(C=C1)C2(C3=CC=CC=C3SC4=CC=CC=C42)NCCNC5(C6=CC=CC=C6SC7=CC=CC=C75)C8=CC=CC=C8,CNC1=CC=CC=C1,2019,weak_bond,1
WOGWOH,2-hydroxybenzoic acid 3-nitrobenzamide,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)N,C1=CC=C(C(=C1)C(=O)O)O,2019,h-bond,2
WOHWUO,"{[5-bromo-4-(4-cyclopropylnaphthalen-1-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetic acid 1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione",C1CC1C2=CC=C(C3=CC=CC=C23)N4C(=NN=C4Br)SCC(=O)O,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2019,h-bond,2
WOHXAV,"{[5-bromo-4-(4-cyclopropylnaphthalen-1-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetic acid pyridine-3-carboxamide",C1CC1C2=CC=C(C3=CC=CC=C23)N4C(=NN=C4Br)SCC(=O)O,C1=CC(=CN=C1)C(=O)N,2019,h-bond,2
WOHXEZ,"{[5-bromo-4-(4-cyclopropylnaphthalen-1-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetic acid urea",C1CC1C2=CC=C(C3=CC=CC=C23)N4C(=NN=C4Br)SCC(=O)O,C(=O)(N)N,2019,h-bond,2
WOKYAZ,"cycloocta[1,2-c:3,4-c':5,6-c'':7,8-c''']tetrakisthiophene-1,6,7,12-tetracarboxylic acid quinoline",C1=C2C3=CSC(=C3C4=C(SC=C4C5=CSC(=C5C2=C(S1)C(=O)O)C(=O)O)C(=O)O)C(=O)O,C1=CC=C2C(=C1)C=CC=N2,2019,h-bond,2
WOLTAV,"1-[3-(2,7-dimethylimidazo[1,2-a]pyridin-3-yl)-5-(2-hydroxyphenyl)-4,5-dihydro-1H-pyrazol-1-yl]butan-1-one butanoic acid",CCCC(=O)N1[C@@H](CC(=N1)C2=C(N=C3N2C=CC(=C3)C)C)C4=CC=CC=C4O,CCCC(=O)O,2019,h-bond,2
WOLTOJ,2-[2-(pyridin-4-yl)ethenyl]-1H-benzimidazole terephthalic acid,C1=CC=C2C(=C1)NC(=N2)/C=C/C3=CC=NC=C3,C1=CC(=CC=C1C(=O)O)C(=O)O,2019,h-bond,2
WOMTOK,"N2,N6-bis(2-{[(anthracen-9-yl)methylidene]amino}phenyl)pyridine-2,6-dicarboxamide benzene-1,2,4,5-tetracarbonitrile",C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C=NC4=CC=CC=C4NC(=O)C5=NC(=CC=C5)C(=O)NC6=CC=CC=C6N=CC7=C8C=CC=CC8=CC9=CC=CC=C97,C1=C(C(=CC(=C1C#N)C#N)C#N)C#N,2019,weak_bond,1
WOQDUE,"6,8-di-t-butyl-3-[2-(4-ethynylphenyl)ethyl]-3,4-dihydro-2H-1,3-benzoxazine 6,8-di-t-butyl-3-[2-(4-iodophenyl)ethyl]-3,4-dihydro-2H-1,3-benzoxazine",CC(C)(C)C1=CC2=C(C(=C1)C(C)(C)C)OCN(C2)CCC3=CC=C(C=C3)I,CC(C)(C)C1=CC2=C(C(=C1)C(C)(C)C)OCN(C2)CCC3=CC=C(C=C3)C#C,2019,weak_bond,1
