,smiles1,smiles2
271,Fc1c(F)c(F)c(c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,c1ccc2ccccc2c1
272,Oc1cccc2c3cccc(O)c3c12,CN1C(=CC(=O)C=C1C)C
273,c1ccc(cc1)C#Cc1ccccc1,N#Cc1cc(C#N)c(cc1C#N)C#N
274,Cc1cc(O)c(C)cc1O,CC1=CC(=O)C(=CC1=O)C
275,COc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,c1cc2ccc3cccc4ccc(c1)c2c34
276,O=N(=O)c1ccc(cc1)c1ccc(cc1)N(=O)=O,Oc1ccc(cc1)c1ccccc1
277,CC1=CC(=O)C(=CC1=O)C,Oc1ccc(O)cc1
278,COP(O)(=O)OC,N1C=CN=C1
279,CC1=NN(C(=C1)C)c1ccccc1,OC(=O)C(O)=O
280,C1CN2CCN1CC2,Oc1ccc(O)cc1
281,C1CN2CCN1CC2,Oc1ccccc1
282,C1Cc2ccc(CCc3ccc(CCc4ccc1cc4)cc3)cc2,N#CC(C#N)=C(C#N)C#N
283,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,Cc1cccc(c1)S(C)=O
284,Oc1cccc2c3cccc(O)c3c12,CN(C)P(=O)(N(C)C)N(C)C
285,Oc1cccc2c3cccc(O)c3c12,CC1=CC(=O)C=C(C)O1
286,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CC[C@]4(C)C3CC(O)[C@]12C,C1C2C3C2C2C1C32
287,COc1cc2N3C4C5C(CC3=O)OCC=C3CN6CC[C@]4(C6CC53)c2cc1OC,O[C@](C#C)(c1ccccc1)c1ccccc1Br
288,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,N1c2ccccc2Sc2ccccc12
289,CNC[C@@H]1CN(C(=O)O1)c1ccc(OCc2cccc(Cl)c2)cc1,CS(O)(=O)=O
290,c1ccc2c(c1)c1ccccc1C2=C1c2ccccc2c2ccccc12,c1cc2ccc3cccc4ccc(c1)c2c34
291,c1ccc2c(c1)c1ccccc1C2=C1c2ccccc2c2ccccc12,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
292,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,O=C1CCCCC1
293,O=C1CC[C@H]2N(CC[C@@]12c1ccccc1)Cc1ccccc1,OC(=O)/C=C\C(O)=O
294,NC(=O)CCN1C=NC2=C1N=C(N)NC2=O,CN1C=CC(=NC1=O)N
295,Fc1c(F)c(F)c(F)c(F)c1F,CN(C)c1ccccc1
296,CC1=CC=CN(C1=O)/C(=N\O)/C(C)=N/O,Cc1cccnc1N
297,OC1CCC(CC1)C(O)(C(F)(F)F)C(F)(F)F,Oc1ccc(cc1)C(O)(C(F)(F)F)C(F)(F)F
298,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,c1ccc2ccccc2c1
299,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,CC1=C(OS(=O)(=O)N=C1O)c1ccccc1
300,OC(=O)c1ccc2ccccc2c1c1c(ccc2ccccc12)C(O)=O,N1C=CN=C1
301,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,COC(=O)c1cc(O)c(O)c(O)c1
302,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)c1cccc(c1)N(=O)=O
303,Nc1ccc(cc1)C(O)=O,CN1CCN(C)C1=O
304,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,Oc1c(F)c(F)c(F)c(F)c1F
305,C1COCCOc2ccccc2OCCOCCOCCOc2ccccc2OCCO1,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
306,CCCC(=O)Nc1cccc(NC(=O)CCC)n1,CCC1(C)CC(=O)NC(=O)C1
307,O=[As](c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccc(cc1)N(=O)=O
308,CC(C)N(C(C)C)C(=O)C(=O)N(C(C)C)C(C)C,Cc1cccc(O)c1
309,CC(C)N(C(C)C)C(=O)C(=O)N(C(C)C)C(C)C,Cc1ccc(O)cc1
310,N#Cc1cc(C#N)c(cc1C#N)C#N,c1ccc2c(c1)c1ccccc21
311,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,c1ccc2c(c1)c1ccccc21
312,CN1C(=O)N(C)C2=C(NC=N2)C1=O,NC(N)=O
313,Cc1c(C)c(O)c(C)c(C)c1O,CC1=C(C)C(=O)C(=C(C)C1=O)C
314,CC1=C(C)C(=O)C(=C(C)C1=O)C,Oc1ccc(O)cc1
315,c1cc2ccc1C=Cc1ccc(cc1)C=Cc1ccc(C=C2)cc1,N#CC(C#N)=C(C#N)C#N
316,C1Cc2ccc(CCc3ccc1cc3)cc2,N#CC(C#N)=C(C#N)C#N
317,Clc1c(Cl)c(Cl)c2OC3=C(Cl)C(=O)C(=O)C(=C3Oc2c1Cl)Cl,COc1cc2Sc3cc(OC)c(OC)cc3Sc2cc1OC
318,COc1cc2[Se]c3cc(OC)c(OC)cc3[Se]c2cc1OC,Clc1c(Cl)c(Cl)c2OC3=C(Cl)C(=O)C(=O)C(=C3Oc2c1Cl)Cl
319,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O,C1=CN2C(=NC3=C2N2C=CC=CC2=N3)C=C1
320,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(c1ccccc1)c1ccccc1
321,C[C@@H]1CC[C@H]2C(C)(C)N=CN[C@]2(O)C1,C[C@@H]1CC[C@H]2C(C)(C)NC=N[C@]2(O)C1
322,Clc1ccc2c(c1)C(=C(C#N)C#N)c1ccccc1C2=C(C#N)C#N,c1cc2ccc3cccc4ccc(c1)c2c34
323,N#CC(C#N)=C1C=C(Cc2ccccc2)C(C=C1Cc1ccccc1)=C(C#N)C#N,S1C=CSC1=C1SC=CS1
324,O[C@H]([C@@H](OC(=O)c1ccccc1)C(O)=O)C(O)=O,CCOP(=O)(OCC)[C@](C)(N)CC
325,OC(=O)c1ccccc1O,NC(N)=O
326,C1N2CN3CN1CN(C2)C3,OC(=O)Cc1ccccc1
327,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,C1c2ccccc2Cc2ccccc12
328,NC(N)=NS(=O)(=O)c1ccc(N)cc1,CN1N(C(=O)C=C1C)c1ccccc1
329,C1CSC2=C(S1)SC(S2)=C1SC2=C(SCCS2)S1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
330,CC(C)[C@@H]1C[C@@](C)(O)OC2=C1C(=O)Oc1ccccc21,OC1=CC(=O)Oc2ccccc12
331,BrC(Br)(Br)Br,C1CN2CCC1CC2
332,N#CC(C#N)=C(C#N)C#N,C1CC2CCC1N=N2
333,Oc1ccccc1,NC(N)=O
334,Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,c1cc2ccc3cccc4ccc(c1)c2c34
335,OC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(O)=O,COc1ccc2C(CCCc2c1OC)C1=NCCN1
336,Brc1c2ccccc2c(Br)c2ccccc12,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12
337,c1ccc2c(c1)ccc1c3ccccc3ccc21,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12
338,c1ccc2cc3cc4ccccc4cc3cc2c1,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12
339,CN(C)CCOC(c1ccccc1)c1ccccc1,NC(N)=S
340,O=C1CCCOc2ccc3ccc(OCCCC(=O)Nc4cccc(N1)n4)cc3c2,CCCCN1C=C(C)C(=O)NC1=O
341,COc1ccc(cc1OC)C(C)CNC(C)c1ccccc1,CS(O)(=O)=O
342,Fc1c(F)c(F)c(/N=N/c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,c1ccc(cc1)/C=C/c1ccccc1
343,Cc1cc2C(C=CC(=C(C#N)C#N)c2cc1C)=C(C#N)C#N,S1C=CSC1=C1SC=CS1
344,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,N#Cc1cccnc1
345,CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)[C@H]1CCNc2ccccc12,CC[C@H]1CN2CC[C@H]1C[C@@H]2C[C@H]1CCNc2ccccc12
346,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,c1ccc2c(c1)ccc1ccccc21
347,CSC1=Cc2ccc3SC(=Cc4ccc(S1)c2c34)SC,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
348,CN(C)c1ccc(cc1)C(=O)c1ccc(cc1)N(C)C,Oc1c(F)c(F)c(F)c(F)c1F
349,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Cc1ccncc1
350,CC(C)(O)c1cc(cc(c1)C(C)(C)O)C(C)(C)O,CC(C)(O)C#CC(C)(C)O
351,CSC1=C(C#N)C(=S)NC(=N1)N,NC(N)=O
352,Br[As](Br)Br,CCc1c(CC)c(CC)c(CC)c(CC)c1CC
353,O=C1NC(=O)C(=O)N1,NC(N)=S
354,C(C#CC#CCN1c2ccccc2c2ccccc12)N1c2ccccc2c2ccccc12,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O
355,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(OC)C2OC)C(OC)C8OC)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC,CC(C(O)=O)c1ccc(c(F)c1)c1ccccc1
356,CC(=O)NC(C)=O,CC(N)=O
357,C1CC[C@H]2OCCOCCO[C@H]3CCCC[C@H]3OCCOCCO[C@H]2C1,N#CCC#N
358,CC12CCC(CC1)C(C)(C)O2,Oc1ccc(O)cc1
359,c1ccc(cc1)/C=C/c1ccccc1,N#Cc1cc(C#N)c(cc1C#N)C#N
360,C1CN2CCN1CC2,Cc1ccc(O)cc1
361,Oc1ccccc1I,O=C1C=CC(=O)C=C1
362,Cc1ccccc1O,O=C1C=CC(=O)C=C1
363,Oc1c(I)cc(I)cc1I,Cc1nc(C)c(C)nc1C
364,C[C@]1(O)c2ccccc2c2ccccc2[C@]1(C)O,CC(C)NC(=O)[C@H](O)[C@@H](O)C(=O)NC(C)C
365,C1Cc2cccc(CCc3cccc1c3)c2,N#CC(C#N)=C(C#N)C#N
366,C1CSC2=C(S1)SC(S2)=C1SC2=C(SCCS2)S1,N#CC(C#N)=C1SC2=CC(SC2=C1)=C(C#N)C#N
367,OC1=C(C#N)C(=O)C(=C(Cl)C1=O)Cl,O=C(Nc1ccccn1)c1ccccc1
368,CN(C)c1ccc(cc1)S(=O)(=O)OCC=C,CN(C)c1ccc(cc1)S(=O)(=O)O[C]C=C
369,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)c1ccccc1O
370,Oc1c2ccccc2c2ccccc2c1c1c(O)c2ccccc2c2ccccc12,COC(=O)[C@H](C)Cl
371,Oc1c2ccccc2c2ccccc2c1c1c(O)c2ccccc2c2ccccc12,COC(=O)C[C@H](O)CCl
372,CN(C)c1cc(cc(c1)N(C)C)N(C)C,N#Cc1cc(cc(c1)C#N)C#N
373,c1cnc2ccc3N=CC4=CC=CN4c3c2c1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
374,S1C=CSC1=C1SC=CS1,O=N(=O)c1cccc(c1)N(=O)=O
375,COc1cc2CSCc3ccc(CSCc1cc2OC)cc3,N#CC(C#N)=C(C#N)C#N
376,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,c1ccc2c(c1)ccc1ccccc21
377,Clc1c(C#N)c(Cl)c(C#N)c(Cl)c1C#N,Cc1c(C)c(C)c(C)c(C)c1C
378,C1Cc2ccc3SSc4ccc1c2c34,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
379,CCCOC(=O)c1cc2cc(C(=O)OCCC)c3OCCCC(=O)Nc4cccc(NC(=O)CCCOc1cc2c3)n4,CCCCN1C=C(C)C(=O)NC1=O
380,CC(C)(C)[C@]12[C@H]3[C@@H]4[C@@H]5[C@H]3[C@]1([C@@H]5[C@H]24)C12C3C4C5C3C1C5C24,C12C3C4C1C1C2C3C41C12C3C4C5C3C1C5C24
381,ClC1=C(CC(=C(Cl)C1=CN1CCCC1)C=O)C=O,Oc1ccc(O)cc1
382,O[C@@](C#C)(c1ccccc1)c1ccccc1Cl,CN1CCN(C)CC1
383,CN(C)NC1=NC(=CS1)CSCC/C(N)=N/S(N)(=O)=O,OC(=O)/C=C\C(O)=O
384,NC(=O)c1ccccc1,OP(O)(O)=O
385,N#Cc1c(C#N)c(C#N)c(C#N)c(C#N)c1C#N,CN(C)c1cc(cc(c1)N(C)C)N(C)C
386,OC[C@H](NC(=O)C[C@H](CC#C)c1ccccc1)c1ccccc1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
387,N#Cc1cc(C#N)c(cc1C#N)C#N,Cc1cc(C)c(C)cc1C
388,O=C1c2cc(ccc2c2ccc(cc12)N(=O)=O)N(=O)=O,S1C=CSC1=C1SC=CS1
389,c1ccc2nc3ccccc3cc2c1,N#Cc1cc(C#N)c(cc1C#N)C#N
390,CCC(C)C(=O)OC1CC(=CCCC(=CC2OC(=O)C(=C)C12)C)C,CC(C)C(=O)OC1CC(=CCCC(=CC2OC(=O)C(=C)C12)C)C
391,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CN1CCC[C@H]1c1cccnc1
392,OC(=O)c1cc(cc2Oc3cc(ccc3c12)N(=O)=O)N(=O)=O,CN(C)P(=O)(N(C)C)N(C)C
393,N#Cc1cc(C#N)c(cc1C#N)C#N,c1ccc2ccccc2c1
394,COc1cc2Sc3cc(OC)c(OC)cc3Sc2cc1OC,N#CC(C#N)=C(C#N)C#N
395,COc1cc2Sc3cc(OC)c(OC)cc3[Se]c2cc1OC,N#CC(C#N)=C(C#N)C#N
396,COc1cc2[Se]c3cc(OC)c(OC)cc3[Se]c2cc1OC,N#CC(C#N)=C(C#N)C#N
397,OC1(c2ccccc2)c2ccccc2C(O)(c2ccccc2)c2ccccc12,CC1CCC(=O)CC1
398,OC1(c2ccccc2)c2ccccc2C(O)(c2ccccc2)c2ccccc12,CC1CCCCC1=O
399,CCN(CC)C(=O)c1ccccc1C(=O)N(CC)CC,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
400,O=C1Nc2c(cc(cc2N(=O)=O)N(=O)=O)c2ccc(cc12)N(=O)=O,CN(C)P(=O)(N(C)C)N(C)C
401,Fc1c(F)c(F)c(/N=N/c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,Cc1cc(C)c(/N=N/c2c(C)cc(C)cc2C)c(C)c1
402,O[C@](C#C)(c1ccccc1)c1ccccc1Cl,C1CN2CCN1CC2
403,C[C@H](ON=C1c2cc(cc(c2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)C(O)=O,S1C=Cc2c1ccc1Sc3ccc4SC=Cc4c3c21
404,c1ccc2c(c1)c1ccccc1C2=C1c2ccccc2c2ccccc12,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
405,COc1cc2Sc3cc(OC)c(OC)cc3[Te]c2cc1OC,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
406,COc1ccccc1OCCNCC(O)c1ccc(C)c(c1)S(N)(=O)=O,OC(C(O)C(O)=O)C(O)=O
407,C1COCCOCCOCCOCCOCCO1,Nc1ccc(cc1)S(N)(=O)=O
408,Brc1ccc2Nc3ccc(Br)cc3c2c1,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12
409,C1COCCOCCNCCOCCOCCN1,Oc1ccc2ccc(O)cc2c1
410,OC(=O)/C=C/c1ccccc1,NC(=O)/C=C/c1ccccc1
411,CC1=CC(=NC(=O)N1)C,NC(N)=O
412,Cc1cccc(NC(=O)c2ccc(cc2)C(=O)Nc2cccc(C)n2)n1,OC(=O)CCCCC(O)=O
413,Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1,CCC1(CC)C(=O)NC(=O)NC1=O
414,COC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C)C(C)(C)C,COC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C)C(C)C
415,CCC1(CC)C(=O)NC(=O)NC1=O,CCCCC1=C(N)N=C(N)N=C1N
416,O[Si](c1ccccc1)(c1ccccc1)c1ccccc1,C1COCCOCCOCCO1
417,OC(=O)CCC(O)=O,Nc1ncccn1
418,BrC1=C2S/C(=N\C#N)C(=C2S/C1=N\C#N)Br,S1C=CSC1=C1SC=CS1
419,c1ccc2cc3c(ccc4ccccc34)cc2c1,N#Cc1cc(C#N)c(cc1C#N)C#N
420,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,CS(=O)(=O)NS(C)(=O)=O
421,N#CC(C#N)=C1O/C(C=C1)=C1/OC(C=C1)=C(C#N)C#N,S1C=CSC1=C1SC=CS1
422,CCc1c(CC)c(CC)c(CC)c(CC)c1CC,Cl[As](Cl)Cl
423,OC(=O)CCC(O)=O,NC(N)=O
424,[Te]1C=C[Te]C1=C1[Te]C=C[Te]1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
425,N1c2ccccc2C2=C1c1ccccc1S2,N#CC(C#N)=C(C#N)C#N
426,CCN(CC)[P](=S)O[C@H]([C@H](C)NC)c1ccccc1,CCN(CC)[P@]1(=S)O[C@H]([C@H](C)N1C)c1ccccc1
427,Oc1ccc2c(Br)c(O)ccc2c1Br,BrC1=C2C=CC(=O)C(=C2C=CC1=O)Br
428,Oc1ccc2c(Cl)c(O)ccc2c1Cl,ClC1=C2C=CC(=O)C(=C2C=CC1=O)Cl
429,OC(=O)COc1ccccc1C(O)=O,Nc1ccc(cc1)C(O)=O
430,Cc1cccc(NC(=O)c2ccc(cc2)c2ccc(cc2)C(=O)Nc2cccc(C)n2)n1,OC(=O)CCCCCCCCCCCCC(O)=O
431,Cc1cccc(NC(=O)c2ccc3cc(ccc3c2)C(=O)Nc2cccc(C)n2)n1,OC(=O)CCCCCCCCCCCCC(O)=O
432,O=C1NC(=O)NC(=O)N1,NC(=O)NC(N)=O
433,O=C1N(SN2C(=O)c3ccccc3C2=O)C(=O)c2ccccc12,N(c1ccccc1)c1ccccc1
434,O[Si](O[Si](O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,c1ccnnc1
435,C1Cc2ccc(CCc3ccc(CCc4ccc1cc4)cc3)cc2,Cl[As](Cl)Cl
436,CC(C)N1C=C2Sc3ccc(Cl)cc3C2=C1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
437,CC(C)Nc1c(c(NC(C)C)c(c(NC(C)C)c1N(=O)=O)N(=O)=O)N(=O)=O,CC(C)N
438,OC(=O)/C=C/c1cc(cc(c1)N(=O)=O)N(=O)=O,COc1ccc(OC)c(/C=C/C(O)=O)c1
439,CC1(C)O[C@@H]([C@H](O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,C[C@@]12CCCCC1=CC(=O)CC2
440,CC1(C)O[C@@H]([C@H](O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,C[C@]12CCC(=O)C=C1CCCC2=O
441,CC1(C)O[C@H]([C@@H](O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,CO[C@@]12CC[C@@H](C1)C=CC2=O
442,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CC(=O)c1ccncc1
443,S1C=CSC1=C1SC=CS1,O=C1C=CC(=O)C=C1
444,CC1=C(C)SC(S1)=C1SC(=C(C)S1)C,N#C/N=N/c1ccc(cc1)/N=N/C#N
445,NP1(=S)Oc2ccc3ccccc3c2c2c(O1)ccc1ccccc21,CCCCNCCCC
446,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,C1CCc2ncccc2C1
447,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Nc1ccccc1C(O)=O
448,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Nc1ccc(cc1)C(O)=O
449,N#Cc1ccc(cc1)C(N1C=CN=C1)c1ccc(cc1)C#N,OC(=O)CCC(O)=O
450,CC1=C(Oc2ccc(O)cc2C1=O)c1cc(Br)c(O)c(Br)c1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
451,C1CC(CCC1CN1C=CN=C1)CN1C=CN=C1,OC(=O)CCC(O)=O
452,CC1(C)COC(=O)C2=CN3C(=CN12)C(=O)OCC3(C)C,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
453,c1ccc2c(c1)ccc1c3ccccc3ccc21,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
454,Cc1ccc2c(ccc3c4ccccc4ccc23)c1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
455,Cc1ccc2ccc3c4ccccc4ccc3c2c1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
456,Cc1cccc2ccc3c4ccccc4ccc3c12,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
457,Cc1cc2c3ccccc3ccc2c2ccccc12,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
458,CN1N(C(=O)C=C1C)c1ccccc1,OP(O)(O)=O
459,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,S1C=C2SC3=CSC=C3C2=C1
460,CC(C)Oc1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(N)cc1,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
461,OC(=O)CC1=CNc2ccccc12,O=C1NC=CC=C1
462,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,OC(=O)CC1=CNc2ccccc12
463,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,OC(=O)CC1=CNc2ccccc12
464,C1CC/C(OC1)=N/N1C=NN=C1,NS(=O)(=O)C(F)(F)F
465,Cc1cc2ccccc2c2ccc3ccccc3c12,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
466,O=N(=O)C1=CNN=C1,CC1=NNC(=N1)N
467,CN(C)P(=O)(N(C)C)N(C)C,NC1=Nc2ccccc2S1
468,COc1cc2N3[C@H]4[C@@H]5[C@H](CC3=O)OCC=C3CN6CC[C@]4([C@@H]6C[C@H]53)c2cc1OC,CN1C(=O)Nc2ccccc2[C@]21NC(=O)NC2=O
469,CN1[C@H](O)[C@H]([C@H]([C@H](O)C1=O)c1ccccc1)c1ccccc1,CN1C=Cc2ccccc2[C@H]([C@H](O)C1=O)c1ccccc1
470,O(c1ccc2ncccc2c1)c1ccc2ncccc2c1,CCC1(CC)C(=O)NC(=O)NC1=O
471,CCCCCCCCCCCC(=O)OC1CC[C@@]2(C)C(CCC3C2CC[C@]2(C)C(CCC32)C(C)CCCC(C)C)C1,CCCCCCCCCCC(=O)OC1CC[C@@]2(C)C(CCC3C2CC[C@]2(C)C(CCC32)C(C)CCCC(C)C)C1
472,S1c2ccccc2c2c1ccc1Sc3ccccc3c21,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
473,O=C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1,CCOC(=O)[C@@H](C)NC(C)=O
474,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O
475,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(=O)COc1cc(Cl)c(Cl)cc1Cl
476,C12=C3C4=C5C6=C7C3=C3C8=C1C1=C9C%10=C2C4=C2C4=C%10C%10=C%11C%12=C4C4=C%13C%14=C(C5=C24)C6=C2C4=C7C3=C3C5=C8C1=C1C(=C9%10)C6=C%11C7=C8C9=C6C1=C5C1=C9C5=C(C4=C31)C2=C%14C(=C85)C%13=C%127,C1CSC2=C(S1)SC(S2)=C1SC2=C(SCCS2)S1
477,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](CC[C@]12O)C1=CC(=O)OC1,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](C[C@H]3O[C@@]123)C1=CC(=O)OC1
478,N#CC(C#N)=C1C2=C(C=CS2)C(C2=C1C=CS2)=C(C#N)C#N,S1C=CSC1=C1SC=CS1
479,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,Cc1ccccc1S(N)(=O)=O
480,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,O=C1C=CC(=O)c2ccccc12
481,OC(=O)c1ccc(cc1)N(=O)=O,CN(C)c1ccc(cc1)C(O)=O
482,CC1=C(C)[Se]C([Se]1)=C1[Se]C(=C(C)[Se]1)C,BrC1=C2S/C(=N\C#N)C(=C2S/C1=N\C#N)Br
483,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O,Cc1ccc2cc(C)ccc2c1
484,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O,Cc1ccc2ccc(C)cc2c1
485,NC1=Nc2ccccc2S1,CN1CCCN(C)C1=O
486,COc1cc2Sc3cc(OC)c(OC)cc3[Se]c2cc1OC,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
487,COc1ccccc1OC,N#CC(C#N)=C(C#N)C#N
488,COc1cc2Sc3c(OC)c4Sc5cc(OC)c(OC)cc5Sc4c(OC)c3Sc2cc1OC,ClC1=C(Cl)C(=O)C(=C(C#N)C1=O)C#N
489,CCC1=COc2c(C)cc3C(=COc4c(C)cc1c2c34)CC,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
490,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccc(cc1)N(=O)=O
491,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,CC(=O)Oc1ccccc1C(O)=O
492,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Nc1ccc(C(O)=O)c(O)c1
493,Oc1ccc(SSc2ccc(O)cc2)cc1,O=C1C=CC(=O)C=C1
494,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(=O)COc1ccc(Cl)cc1Cl
495,COc1ccccc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,C[S@]([O])(O)=O
496,CSC1=C/C(=N\C#N)C(=C/C1=N\C#N)SC,S1C=CSC1=C1SC=CS1
497,CC(=O)/C(C)=N/Nc1ccccc1,N#CC(C#N)=C(C#N)C#N
498,c1ccc2c(c1)ccc1cc3c(ccc4ccccc34)cc21,O=C1OC(=O)c2ccc3C(=O)OC(=O)c4ccc1c2c34
499,c1ccc2c(c1)ccc1cc3c(ccc4ccccc34)cc21,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12
500,c1ccc2c(c1)ccc1cc3c(ccc4ccccc34)cc21,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
501,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,CN(C)c1ccc(cc1)C(O)=O
502,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(=O)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
503,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
504,C/C(=N\O)c1ccccc1,OC(=O)c1ccccc1
